"id","title","abstract","authors","doi","other_fields","date_screened_t&a","t&a_status","t&a_exclusion_reasons","publication_year","tags"
7037437,"Space-Based Earth Observations For Disaster Risk Management","As space-based Earth observations are delivering a growing amount and variety of data, the potential of this information to better support disaster risk management is coming into increased scrutiny. Disaster risk management actions are commonly divided into the different steps of the disaster management cycle, which include: prevention, to minimize future losses; preparedness and crisis management, often focused on saving lives; and post-crisis management aiming at re-establishing services supporting human activities. Based on a literature review and examples of studies in the area of coastal, hydro-meteorological and geohazards, this review examines how space-based Earth observations have addressed the needs for information in the area of disaster risk management so far. We show that efforts have essentially focused on hazard assessments or supporting crisis management, whereas a number of needs still remain partly fulfilled for vulnerability and exposure mapping, as well as adaptation planning. A promising way forward to maximize the impact of Earth observations includes multi-risk approaches, which mutualize the collection of time-evolving vulnerability and exposure data across different hazards. Opportunities exist as programmes such as the Copernicus Sentinels are now delivering Earth observations of an unprecedented quality, quantity and repetitiveness, as well as initiatives from the disaster risk science communities such as the development of observatories. We argue that, as a complement to this, more systematic efforts to (1) build capacity and (2) evaluate where space-based Earth observations can support disaster risk management would be useful to maximize its societal benefits.",NA,"10.1007/s10712-020-09586-5","{""notes"": ""('lecozannet_spacebasedearthobservations_2020',)""}",2024-10-25 21:26:31,"included",NA,NA,"{}"
6862756,"Evaluation Of Earth Observation Systems For Estimating Environmental Determinants Of Microbial Contamination In Recreational Waters","Public health risks related to the microbial contamination of recreational waters are increased by global environmental change. Intensification of agriculture, urban sprawl, and climate change are some of the changes which can lead to favorable conditions for the emergence of waterborne diseases. Earth observation (EO) images have several advantages for the characterization and monitoring of environmental determinants that could be associated with the risk of microbial contamination of recreational waters in vast territories like Canada. There are a large number of EO systems characterized by different spatial, temporal, spectral, and radiometric resolutions. Also, they have different levels of accessibility. In this study, we compared several EO systems for the estimation of environmental determinants to assess their usefulness and their added value in monitoring programs of recreational waters. Satellite images from EO systems WorldView-2, GeoEye-1, SPOT-5/HRG, Landsat-5/TM, Envisat/MERIS, Terra/MODIS, NOAA/AVHRR, and Radarsat-2 were acquired in 2010 and 2011 in southern Quebec, Canada. A supervised classification of these images with a maximum likelihood algorithm was used to estimate five key environmental determinants (agricultural land, impervious surfaces, water, forest, and wetlands) within the area of influence of 78 beaches. Logistic regression models were developed to establish the relationship between fecal contamination of beaches and environmental determinants derived from satellite images. The power prediction of these models and criteria such as accuracy of classified images, the ability of the sensor to detect environmental determinants in the area of influence of beaches, the correlation between the estimated environmental determinants in the area of influence by the sensor with those estimated by very high spatial resolution reference sensors (WorldView-2 and GeoEye-1), and general criteria of accessibility (cost of the images, imaging swath, satellite revisit interval, hours of work, and expertise and material required to process the images) were used to evaluate the EO systems. The logistic regression model establishing the relationship between environmental determinants from Landsat-5/TM images and the level of fecal contamination of beaches is the one which performs best. These images are also those that best meet all of the evaluation criteria. This study showed that environmental determinants like agricultural lands and impervious surfaces present in the area of influence of beaches are those which contribute the most to the microbial contamination of beaches. Our study demonstrated the utility and the added value that EO images could bring to programs monitoring the microbial contamination of recreational waters. © 2008-2012 IEEE.","{""Brazeau, S."",""Essono, F. N."",""Fournier, R. A."",""Kotchi, S. O."",""Lavigne, M. P."",""Legare, J."",""Michel, P."",""Pelcat, Y."",""Turgeon, P.""}","10.1109/jstars.2015.2426138","{""notes"": ""('kotchi_evaluationearthobservationsystems_2015',)""}",2024-07-12 19:24:29,"included",NA,2015,"{}"
7037213,"The Role Of African Emerging Space Agencies In Earth Observation Capacity Building For Facilitating The Implementation And Monitoring Of The African Development Agenda: The Case Of African Earth Observation Program","AU-Agenda 2063 was adopted at the 24th Ordinary Session of the African Heads of State and Government in 2015 as the blueprint for the future development of the continent. Built upon the continent's past experiences, challenges, and successes, AU-Agenda 2063 comprehensively describes the strategic path for Africa's future development in the next 50 years. Thus, the monitoring of its implementation in various African states is critical for ensuring sustainable development and track progress. However, the higher cost of collecting data for accurately and reliably monitoring the implementation of Agenda 2063 may hinder the progress towards achieving these goals. Satellite Earth observation provides ample data, and thus has provided opportunities for the development of novel products and services with the potential to support implementation, monitoring and reporting for AU-Agenda 2063 development imperatives. However, it has been limitedly exploited in Africa, as evidenced by lower research outputs and investments. This calls for increased capacity building in the use of available EO data and products for various users including decision makers to advance national, regional and continental priorities. The use of such data products is often hampered by the capability to understand the products and thus their value for addressing socio-economic challenges. This paper discusses the potential of Earth observation capacity building for supporting the implementation, monitoring of, and reporting towards achieving AU-Agenda 2063 development imperatives. Specifically, this paper identifies existing capacity building resources, including the role of open and free Earth observation data, open-source software, and product dissemination platforms that can be leveraged for supporting national development, service delivery and the achievement of AU-Agenda 2063 targets. Furthermore, the paper recognizes the importance of bilateral and multilateral partnerships in leveraging existing know-how, technology and other resources for advancing strategic goals of African emerging space agencies and promoting sustainable development, with examples from South African National Space Agency (SANSA). Then, the challenges and opportunities for capacity building and the wide adoption of EO in Africa are discussed in the context of AU-Agenda 2063. The paper thus concludes that EO capacity building is essential to address the skills and data gaps and increase the use of EO-based solutions for decision making in various sectors, critical for achieving AU-A2063.",NA,"10.3390/ijgi8070292","{""notes"": ""('kganyago_roleafricanemergingspace_2019',)""}",2024-10-25 21:55:28,"included",NA,NA,"{}"
6691625,"Landsat and Water—Case Studies of the Uses and Benefits of Landsat Imagery in Water Resources","The Landsat program has been collecting and archiving moderate resolution earth imagery since 1972. The number of Landsat users and uses has increased exponentially since the enactment of a free and open data policy in 2008, which made data available free of charge to all users. Benefits from the information Landsat data provides vary from improving environmental quality to protecting public health and safety and informing decision makers such as consumers and producers, government officials and the public at large. Although some studies have been conducted, little is known about the total benefit provided by open access Landsat imagery. \nThis report contains a set of case studies focused on the uses and benefits of Landsat imagery. The purpose of these is to shed more light on the benefits accrued from Landsat imagery and to gain a better understanding of the program’s value. The case studies tell a story of how Landsat imagery is used and what its value is to different private and public entities. Most of the case studies focus on the use of Landsat in water resource management, although several other content areas are included.","{""Serbina, Larisa""}","http://dx.doi.org/10.3133/ofr20141108","{}",2024-04-22 02:56:59,"included",NA,2014,"{}"
6691614,"The social innovation potential of ICT-enabled citizen observatories to increase eParticipation in local flood risk management","We live in the age of Big Data, yet many areas of environmental management are still suffering from a lack of relevant data, information and knowledge that impedes sound decision making in the face of change and increasing challenges. A highly relevant phenomenon is therefore the so-called citizen observatories whereby the observations of ordinary citizens, and not just those of professionals and scientists, are included in earth observation and environmental management. Advanced citizen observatories can enable a two-way communication paradigm between citizens and decision makers, potentially resulting in profound changes to local environmental management processes and, as such, in social innovation processes and outcomes. This paper analyses the social innovation potential of such ICT-enabled citizen observatories to increase eParticipation in local flood risk management. The findings from empirical research in two case study locations highlight the divergent roles that authorities conceive for citizens and the role(s) that citizens in practice assign to themselves. Moreover, given the institutional structures identified in these cases and the obligation of authorities to be accountable for their decisions, citizen observatories do not automatically imply that citizens will have a higher level of participation in flood risk management, nor that communication between stakeholders improves.","{""Wehn, Uta""}","https://doi.org/10.1016/j.techsoc.2015.05.002","{}",2024-04-22 02:40:52,"included",NA,2015,"{maybe}"
6447801,"Landsat Data Ecosystem Case Study: Actor Perceptions of the Use and Value of Landsat","It is well-known that Earth observation (EO) data plays a critical role in scientific understanding about the global environment. There is also growing support for the use of EO data to provide context-specific insights, with significant implications for their use in decision support systems. Technological development over recent years, including cloud computing infrastructure, machine learning techniques, and rapid expansion of the velocity, volume, and variety of space-borne data sources, offer huge potential to provide solutions to the myriad environmental problems facing society and the planet. The USGS/NASA Landsat Program, the longest continuously gathered source of land surface data, has played a central role in our understanding of environmental change, particularly for its contribution of longitudinal products that offer greater context for present research and decision support activities. The challenge facing the Landsat and EO data community, however, now lies in moving beyond context-specific knowledge generation to translating such knowledge into tangible value for society. Drawing from an open data ecosystem framework and qualitative social science methods, we map the Landsat data ecosystem (LDE) and the relationships linking multiple actors responsible for processing, indexing, analyzing, synthesizing, and translating raw Landsat data into information that is useful, useable, and used by end users in particular social-environmental contexts. Both the role of Big Data and associated technologies are discussed as they relate to the ultimate use of Landsat-derived information products to guide decision-making, and key data ecosystem characteristics that shape the likelihood of these products’ use are highlighted.","{""Benedict, Karl K."",""McConnell, Abby E."",""Molder, Edmund B."",""Schenkein, Sarah F."",""Straub, Crista L.""}",NA,"{""url"": ""https://www.frontiersin.org/articles/10.3389/fenvs.2021.805174"", ""date"": ""2022-01-19"", ""access_date"": ""2023-05-02 23:09:48"", ""link_to_pdf"": ""https://www.frontiersin.org/articles/10.3389/fenvs.2021.805174/pdf"", ""short_title"": ""Landsat Data Ecosystem Case Study"", ""database_provider"": ""Frontiers""}",NA,NA,NA,2022,"{benchmark}"
6691577,"The public value of improving a weather forecasting system in Korea: a choice experiment study","The Korean government plans to improve the quality of its weather forecasting system in order to increase its public utility. The benefits arising from the implementation of this plan should be measured. To this end, this study applies a choice experiment to four attributes: the update frequency of both short- and medium-range forecasts, and the accuracy of both. A survey of 1000 randomly selected households was undertaken in Korea. In the study results, the marginal willingness-to-pays, respectively, for one more update of the short-range forecast per day, for a 1% increase in the accuracy of the short-range forecast, for changing the update frequency of the medium-range forecast from once a day (reference level) to twice a day, and for a 1% increase in the accuracy of the medium-range forecast as a result of improving the weather forecast service were estimated to be KRW 499.3 (USD 0.45), 108.3 (0.10), 346.5 (0.31), and 80.9 (0.07) per household per month. The findings can provide policy-makers with useful information for both evaluating and planning improvements in the weather forecasting system.","{""Park, Sun-Young""}","https://doi.org/10.1080/00036846.2017.1368995","{}",2024-04-26 18:58:08,"included",NA,2018,"{}"
7038670,"Research Needs","This chapter focuses on how environmental policies affect international trade flows and examines how changes intrade policy affect the environment. Most economists agree that environmental problems are conceptually the same as negative externalities. They arise because control rights for resource attributes are not fully allocated. In the literaturethat examines the effects of environmental policy on trade, most empirical results suggest that there is much ado about nothing. New data sources need to be exploited. Satellite images provide a potentially rich source for economic analysisof the environment. They have the advantages of providing data from the early 1970s to the present, and being geo-referenced. There has been a tendency in the literature to theorize about existence and site values rather than to use accepted social cost-benefit techniques to quantify more readily measurable and less controversial external costs. © 1996 by Taylor & Francis. All rights reserved.",NA,"10.4324/9780429047237-18","{""notes"": ""('nelson_research_2019',)""}",2024-10-30 18:25:15,"included",NA,NA,"{theoretical?}"
6863159,"Combined Use Of Local And Global Hydro Meteorological Data With Hydrological Models For Water Resources Management In The Magdalena-Cauca Macro Basin - Colombia","Reanalysis and earth observation data have enormous potential to support water resources management, particularly in river basins where data availability is poor or where available stations are unequally distributed. Despite this potential, these datasets continue to be underused around the world. In this article, we combine a recently established global water resources reanalysis that was developed within the EartH2Observe research project, and in-situ data in the Magdalena Cauca Macrobasin in Colombia. Through rigorous hydrological modelling we evaluate the contribution of this new information to the derivation of water availability indices used to support water policy and management. Results confirm the complementarity of the reanalysis, with water management indices derived from the reanalysis data showing good comparison to values obtained using in-situ data only. Indeed, the estimation of simple indices such as an Aridity Index and a Water Regulation Index show to be a suitable method for assessing and comparing the different reanalysis datasets. We also explore the value of the reanalysis and earth observations datasets in the study of climate and land use change scenarios in the basin. While considering the associated uncertainties, results show that on average rainfall is projected to increase in the basin and thus available water resources. Deforestation will increase the water balance due to lower evapotranspiration. However, reduced fog deposition in deforested cloud forest areas will lead to a decrease in the water balance. The promising results of the comparison have bolstered the confidence of the national hydro-meteorological agency to include the evaluated reanalysis datasets in the national water resources evaluation, complementing available in-situ datasets.","{""Arboleda, Pedro"",""Burke, Sophia"",""Duque, Nicolas"",""Garcia, Camila"",""Kaune, Alexander"",""Lopez, Patricia"",""Rodriguez, Erasmo"",""Sanchez, Ines"",""Vega, Carolina"",""Werner, Micha"",""Zamora, David""}","10.1007/s11269-019-02236-5","{""notes"": ""('rodriguez_combinedlocalglobalhydro_2020',)""}",2024-07-19 18:26:33,"included",NA,2020,"{}"
6691598,"Visual Evidence from Above: Assessing the Value of Earth Observation Satellites for Supporting Human Rights","Public access to data collected by remote sensing Earth Observation Satellites has, until recently, been very limited. Now, citizens and rights advocacy groups are increasingly utilising satellite-collected images to interrogate justice issues; to document, prevent and verify rights abuses; and to imagine and propose social change. Yet while other communication technologies have received substantial critical analysis regarding their value as tools of social justice, activism and resistance, satellites have received comparatively scant attention. This article examines the uses of satellite-collected images in human rights contexts including the opportunities, challenges and risks they pose. We conclude this examination by arguing that if satellites are to be used effectively to collect evidence from above by rights advocates, greater attention to and capacity for ensuring accountability from below is required.","{""Notley, Tanya""}","https://ro.uow.edu.au/cgi/viewcontent.cgi?article=5028&context=sspapers","{}",2024-04-22 02:59:59,"included",NA,2016,"{}"
7036963,"The Utility Of Historical Aerial Photographs For Detecting And Judging The Effectiveness Of Rangeland Remediation Treatments","Aerial photographs are a type of remote sensing data that are especially valuable for rangeland applications. Advantages of these data include relative ease of interpretation and acquisition, affordability, high resolution (1-2 meters), and provision of a common reference for communication among those involved in rangeland management. Additionally, air photos are especially well suited for analysis of historical rangeland remediation treatments because acquisition of widespread aerial photographic coverage began during the 1930s. Several types of treatments can be easily identified and monitored over time, including contour terraces, brush water spreaders, rootplow seeding, water ponding dikes, shrub removal by grubbing, and grazing restrictions. The use of archived aerial photographs allows the opportunity to recreate the management history of rangeland, as well as to serve as a point of departure for involvement in more sophisticated satellite-based remote sensing systems. © 2003 National Association of Environmental Professionals.",NA,"10.1017/s1466046603031065","{""notes"": ""('rango_utilityhistoricalaerialphotographs_2003',)""}",2024-10-30 17:37:17,"included",NA,NA,"{}"
