"id","title","abstract","authors","doi","date_screened_t&a","t&a_status","t&a_exclusion_reasons","publication_year","tags","keywords"
6863101,"On The Future Of Argo: A Global, Full-Depth, Multi-Disciplinary Array","The Argo Program has been implemented and sustained for almost two decades, as a global array of about 4000 profiling floats. Argo provides continuous observations of ocean temperature and salinity versus pressure, from the sea surface to 2000 dbar. The successful installation of the Argo array and its innovative data management system arose opportunistically from the combination of great scientific need and technological innovation. Through the data system, Argo provides fundamental physical observations with broad societally-valuable applications, built on the cost-efficient and robust technologies of autonomous profiling floats. Following recent advances in platform and sensor technologies, even greater opportunity exists now than 20 years ago to (i) improve Argo's global coverage and value beyond the original design, (ii) extend Argo to span the full ocean depth, (iii) add biogeochemical sensors for improved understanding of oceanic cycles of carbon, nutrients, and ecosystems, and (iv) consider experimental sensors that might be included in the future, for example to document the spatial and temporal patterns of ocean mixing. For Core Argo and each of these enhancements, the past, present, and future progression along a path from experimental deployments to regional pilot arrays to global implementation is described. The objective is to create a fully global, top-to-bottom, dynamically complete, and multidisciplinary Argo Program that will integrate seamlessly with satellite and with other in situ elements of the Global Ocean Observing System (Legler et al., 2015). The integrated system will deliver operational reanalysis and forecasting capability, and assessment of the state and variability of the climate system with respect to physical, biogeochemical, and ecosystems parameters. It will enable basic research of unprecedented breadth and magnitude, and a wealth of ocean-education and outreach opportunities.","{""Alford, Matthew H."",""Bakker, Dorothee"",""Baringer, Molly"",""Belbeoch, Mathieu"",""Bittig, Henry C."",""Boss, Emmanuel"",""Calil, Paulo"",""Carse, Fiona"",""Carval, Thierry"",""Chai, Fei"",""Claustre, Herve"",""Conchubhair, Diarmuid O."",""Dall'Olmo, Giorgio"",""Desbruyeres, Damien"",""Fennel, Katja"",""Fer, Ilker"",""Ferrari, Raffaele"",""Forget, Gael"",""Freeland, Howard"",""Fujiki, Tetsuichi"",""Garabato, Alberto Naveira"",""Gehlen, Marion"",""Greenan, Blair"",""Hallberg, Robert"",""Hibiya, Toshiyuki"",""Hosoda, Shigeki"",""Jayne, Steven"",""Jochum, Markus"",""Johnson, Gregory C."",""Johnson, Kenneth"",""Kang, KiRyong"",""King, Brian"",""Kolodziejczyk, Nicolas"",""Kortzinger, Arne"",""Le Traon, Pierre-Yves"",""Lenn, Yueng-Djern"",""Maze, Guillaume"",""Mork, Kjell Arne"",""Morris, Tamaryn"",""Moum, James"",""Nagai, Takeyoshi"",""Nash, Jonathan"",""Oke, Peter"",""Olsen, Are"",""Owens, W. Brechner"",""Pattabhi, Rama Rao"",""Pouliquen, Sylvie"",""Prakash, Satya"",""Purkey, Sarah"",""Riser, Stephen"",""Roemmich, Dean"",""Scanderbeg, Megan"",""Schmechtig, Catherine"",""Schmid, Claudia"",""Shroyer, Emily"",""Sterl, Andreas"",""Suga, Toshio"",""Sutton, Philip"",""Talley, Lynne"",""Tanhua, Toste"",""Thierry, Virginie"",""Thomalla, Sandy"",""Toole, John"",""Troisi, Ariel"",""Trull, Thomas W."",""Turton, Jon"",""Velez-Belchi, Pedro Joaquin"",""Walczowski, Waldemar"",""Wang, Haili"",""Wanninkhof, Rik"",""Waterhouse, Amy F."",""Waterman, Stephanie"",""Watson, Andrew"",""Wijffels, Susan"",""Wilson, Cara"",""Wong, Annie P. S."",""Xu, Jianping"",""Yasuda, Ichiro"",""Zilberman, Nathalie"",""d'Ortenzio, Fabrizio""}","10.3389/fmars.2019.00439",2024-10-03 22:27:32,"included",NA,2019,"{}","{""Argo; floats; global; ocean; warming; circulation; temperature; salinity""}"
6691571,"Enhancing the standardized drought vulnerability index by integrating spatiotemporal information from satellite and in situ data","Drought is a complex natural hazard with its adverse multifaceted impacts cascading in every physical and human system. The vulnerability magnitude of various areas to drought mostly depends on their exposure to water deficiency, the existing water management policy framework and its implementation. The Standardized Drought Vulnerability Index (SDVI) is an integrated attempt towards characterizing drought vulnerability based on a comparative classification system, incorporating precipitation patterns, the supply and demand trends, and the socioeconomic background as the most crucial contributors to drought vulnerability. This work attempts to evolve the SDVI by presenting a more rigorous method of index parameters estimation and argues that the combination of in-situ and satellite data improve the index results in an effort to further minimize the paucity of drought related information. At the same time, it helps to surpass previous limitations in temporal and spatial propagation of the vulnerability concept. The new framework is applied in the South Platte Basin, within Colorado, on the 2012 summer drought (July-September). The proposed index modification may convey drought information in a more holistic manner to decision makers. SDVI could aid in advancing the understanding of each component contribution through in situ and remote sensing data integration and in avoiding existing practices of broken linkages and fragmentation of the reported impacts. Thus, it is believed that the SDVI could serve as an additional tool to guide decisions and target mitigation and adaptation actions, allowing for a more integrated management approach.","{""Oikonomou, Panagiotis""}","https://doi.org/10.1016/j.jhydrol.2018.11.058",2024-04-26 18:46:25,"included",NA,2019,"{}","{""Drought|Drought vulnerability|Drought impacts|SDVI|Water resources|South platte""}"
6659922,"Earth Observation Satellite Data In Support Of Water Management For Agriculture","The Earth Observation (EO) satellite data provided within the Copernicus Programme supports the monitoring and sustainable management of agriculture. For example, satellite data are useful for agriculture mapping, crop health monitoring, land planning, disease mitigation, crop yields estimation, precise agriculture, and sustainable irrigation water management. The identification of non-authorised water abstractions for irrigation is of high importance since the drought phenomenon is increasingly in the past decades due to climate change. This aspect is addressed by DIANA - ""Detection and Integrated Assessment of Non-authorised water Abstractions using EO"", a project funded by the European Commission in the frame of H2020 (European Union Framework Programme for Research and Innovation). The project will integrate data acquired by the Sentinel missions (Sentinel-1, Sentinel-2 and Sentinel-3) and as well Landsat and MODIS. Other types of data (meteorological, land use/land cover, digital elevation models, soil, etc.) will support the satellite data processing and the generation of value-added products. In addition, the project aims at significantly improve the monitoring and assessment of the water management policies and practices. As the project is in its initial phase, the results presented in this article are preliminary. The project will demonstrate the relevance of EO data for sustainable agriculture management and will bring societal and environmental benefits to the end users.","{""Badea, Alexandru"",""Moise, Cristian"",""Negula, Iulia Dana"",""Poenaru, Violeta""}",NA,2024-04-11 22:02:52,"included",NA,2017,"{cco}","{""Earth Observation satellite data; agriculture; water management; DIANA project; Copernicus Programme""}"
6691739,"Pricing policy and legal issues: 6th and 7th EOPOLE workshops","The following report presents the main conclusions of the sixth and seventh EOPOLE workshops, held in Hydra, Greece, 3-4 May and Leiden, the Netherlands, 3-5 July 2000, respectively. The objectives of the first workshop were to evaluate different approaches to pricing policy and to assess how new developments in Earth observation and information technology are having an impact on Earth observation data pricing policy. Those of the second were to assess the constraints that legal frameworks impose on Earth observation and to explore ways in which they can be used to its advantage.","{""Harris, Ray""}","PII: S0265-9646(00)00039-4",2024-04-23 22:08:33,"included",NA,2000,"{duplicate}",NA
6903605,"Remote Sensing Agricultural Crop Type For Sustainable Development In South Africa","Effective water resource management improves food production and consents scare water resources, especially in developing countries such as South Africa. The goal of this project was to assist the Republic of South Africa Department of Water Affairs & Forestry to identify a cost-effective remote sensing methodology to accurately measure and monitor agricultural land use for National Water Act water management purposes. The most accurate results were obtained using object-oriented image segmentation techniques applied to SPOT multispectral and panchromatic data (overall accuracy = 89.41%). Accurate classifications were also obtained using just the SPOT multispectral data (85.33%). When applied to Landsat ETM+ and TM data in 2003 and 2005, the image segmentation approach out-performed all other algorithms yielding classification accuracies of 85.71% and 84. 30%, respectively. This is important because Landsat TM type data cover more geography (e.g., 185 & 185 km) than SPOT data (e.g., 60 × 60 km) and are more economical per km2. These findings are of value to the Republic of South Africa as well as other countries throughout Africa that are trying to implement National Water Acts that rely on remote sensing to provide some of the critical land cover information.",NA,"10.1080/10106040608542378",2024-09-26 00:43:18,"included",NA,NA,"{}",NA
6863498,"The Value Of Site-Specific Information And The Environment: Technology Adoption And Pesticide Use Under Uncertainty","Remote sensing technology offers an opportunity to significantly increase the amount of site-specific information about field characteristics such as pest populations. Coupled with variable rate application technologies, this added information has the potential to provide environmental benefits through reduced pesticide applications. However, producers face a complicated adoption decision because output prices and crop yields are uncertain. A model is developed to examine the potential value of remote sensing information to pesticide applications in an option-value framework under uncertainty. Simulations suggest that remote sensing information could decrease pesticide use, but uncertainty and irreversibility are likely to limit technological adoption by farmers. Potential cost-share subsidies are discussed. (c) 2005 Elsevier Ltd. All rights reserved.","{""Coble, KH"",""Hudson, D"",""Isik, M""}","10.1016/j.jenvman.2005.01.024",2024-07-12 19:48:02,"included",NA,2005,"{}","{""environmental policy; green payments; option value; uncertainty; pesticide regulation; remote sensin""}"
6903665,"Spatial Coverage Of Monitoring Networks: A Climate Observing System Simulation Experiment","Observing systems consisting of a finite number of in situ monitoring stations can provide high-quality measurements with the ability to quality assure both the instruments and the data but offer limited information over larger geographic areas. This paper quantifies the spatial coverage represented by a finite set of monitoring stations by using global data-data that are possibly of lower resolution and quality. For illustration purposes, merged satellite temperature data from Microwave Sounding Units are used to estimate the representativeness of the Global Climate Observing System Reference Upper-Air Network (GRUAN). While many metrics exist for evaluating the representativeness of a site, the ability to have highly accurate monthly averaged data is essential for both trend detection and climatology evaluation. The calculated correlations of the monthly averaged upper-troposphere satellite-derived temperatures over the GRUAN stations with all other pixels around the globe show that the current 9 certified GRUAN stations have moderate correlations (r >= 0.7) for approximately 10\% of the earth, but an expanded network incorporating another 15 stations would result in moderate correlations for just over 60\% of the earth. This analysis indicates that the value of additional stations can be quantified by using historical, satellite, or model data and can be used to reveal critical gaps in current monitoring capabilities. Evaluating the value of potential additional stations and prioritizing their initiation can optimize networks. The expansion of networks can be evaluated in a manner that allows for optimal benefit on the basis of optimization theory and economic analyses.",NA,"10.1175/jamc-d-17-0040.1",2024-09-27 22:39:09,"included",NA,NA,"{""probably not""}",NA
6863048,"Where Have All The People Gone? Enhancing Global Conservation Using Night Lights And Social Media","Conservation prioritization at large scales is complex, combining biological, environmental, and social factors. While conservation scientists now more often aim to incorporate human-related factors, a critical yet unquantified challenge remains: to identify which areas people use for recreation outside urban centers. To address this gap in applied ecology and conservation, we developed a novel approach for quantifying human presence beyond populated areas by combining social media ""big data"" and remote sensing tools. We used data from the Flickr photo-sharing website as a surrogate for identifying spatial variation in visitation globally, and complemented this estimate with spatially explicit information on stable night lights between 2004 and 2012, used as a proxy for identifying urban and industrial centers. Natural and seminatural areas attracting visitors were defined as areas both highly photographed and non-lit. The number of Flickr photographers within protected areas was found to be a reliable surrogate for estimating visitor numbers as confirmed by local authority censuses (r = 0.8). Half of all visitors' photos taken in protected areas originated from under 1\% of all protected areas on Earth (250 of 27 000). The most photographed protected areas globally included Yosemite and Yellowstone National Parks (USA), and the Lake and Peak Districts (UK). Factors explaining the spatial variation in protected areas Flickr photo coverage included their type (e.g., UNESCO World Heritage sites have higher visitation) and accessibility to roads and trails. Using this approach, we identified photography hotspots, which draw many visitors and are also unlit (i.e., are located outside urban centers), but currently remain largely unprotected, such as Brazil's Pantanal and Bolivia's Salar de Uyuni. The integrated big data approach developed here demonstrates the benefits of combining remote sensing sources and novel geo-tagged and crowd-sourced information from social media in future efforts to identify spatial conservation gaps and pressures in real time, and their spatial and temporal variation globally.","{""Crandall, David"",""Kark, Salit"",""Levin, Noam""}","10.1890/15-0113.1.sm",2024-07-12 19:45:45,"included",NA,2015,"{}","{""conservation; defense meteorological satellite program (DMSP); Flickr; geo-tagged data; light pollut""}"
6691646,"Willingness to pay for soil information derived by digital maps: a choice experiment approach","Soil surveys and the information they provide are commonly believed to be good investment, with significant benefits accrued to their users. To date, the empirical evidence for this comes from studies that have shown how enhanced soil information can alter agricultural practices to yield higher returns. This study attempts to estimate the economic value of soil information generated by a host of new proximal and in situ geophysical methods for the assessment of the following soil properties: carbon content, water content, clay content, bulk density, and soil depth. The study also adopts a novel approach to the economic valuation of soil information by employing for the first time a choice experiment to estimate the willingness-to-pay (WTP) of potential users of the digital maps and their features. The choice experiment took the form of an online survey, administered to about a thousand individuals from the wider soil community. The results reveal significant WTP for maps of high resolution and accuracy that offer map interpretation in addition to a number of soil properties.","{""Diafas, Iason""}","https://doi.org/10.2136/vzj2012.0198",2024-04-26 18:57:30,"included",NA,2012,"{}",NA
6669797,"Data Justice And Biodiversity Conservation","Increases in data availability coupled with enhanced computational capacities are revolutionizing conservation. But in the excitement over the opportunities afforded by new data, there has been less discussion of the justice implications of data used in conservation, that is, how people and environments are represented through data, the conservation choices made based on data, and the distribution of benefits and harms arising from these choices. We propose a framework for understanding the justice dimensions of conservation data composed of five elements: data composition, data control, data access, data processing and use, and data consequences. For each element, we suggest a set of guiding questions that conservationists could use to think through their collection and use of data and to identify potential data injustices. The need for such a framework is illustrated by a synthesis of recent critiques of global conservation prioritization analyses. These critiques demonstrate the range of ways data could serve to produce social and ecological harms due to the choice of underlying data sets, assumptions made in the analysis, oversimplification of real-world conservation practice, and crowding out of other forms of knowledge. We conclude by arguing that there are ways to mitigate risks of conservation data injustices, through formal ethical and legal frameworks and by promoting a more inclusive and more reflexive conservation research ethos. These will help ensure that data contribute to conservation strategies that are both socially just and ecologically effective. © 2022 The Authors. Conservation Biology published by Wiley Periodicals LLC on behalf of Society for Conservation Biology.","{""Brockington, D."",""Kiwango, W. A."",""Oldekop, J. A."",""Pritchard, R."",""Sauls, L. A.""}","10.1111/cobi.13919",2024-04-15 17:54:59,"included",NA,2022,"{cco,maybe}","{Biodiversity,""Conservation of Natural Resources"",Humans,""Social Justice"",""big data"",""conservation management"",""critical data studies"",""data justice"",""data processing"",datification,""environmental justice"",""environmental protection"",equity,""global analyses"",""global change"",human,""political ecology"",prioritization,procedures,""remote sensing""}"
6669797,"Data Justice And Biodiversity Conservation","Increases in data availability coupled with enhanced computational capacities are revolutionizing conservation. But in the excitement over the opportunities afforded by new data, there has been less discussion of the justice implications of data used in conservation, that is, how people and environments are represented through data, the conservation choices made based on data, and the distribution of benefits and harms arising from these choices. We propose a framework for understanding the justice dimensions of conservation data composed of five elements: data composition, data control, data access, data processing and use, and data consequences. For each element, we suggest a set of guiding questions that conservationists could use to think through their collection and use of data and to identify potential data injustices. The need for such a framework is illustrated by a synthesis of recent critiques of global conservation prioritization analyses. These critiques demonstrate the range of ways data could serve to produce social and ecological harms due to the choice of underlying data sets, assumptions made in the analysis, oversimplification of real-world conservation practice, and crowding out of other forms of knowledge. We conclude by arguing that there are ways to mitigate risks of conservation data injustices, through formal ethical and legal frameworks and by promoting a more inclusive and more reflexive conservation research ethos. These will help ensure that data contribute to conservation strategies that are both socially just and ecologically effective. © 2022 The Authors. Conservation Biology published by Wiley Periodicals LLC on behalf of Society for Conservation Biology.","{""Brockington, D."",""Kiwango, W. A."",""Oldekop, J. A."",""Pritchard, R."",""Sauls, L. A.""}","10.1111/cobi.13919",2024-04-18 19:23:24,"included",NA,2022,"{cco,maybe}","{Biodiversity,""Conservation of Natural Resources"",Humans,""Social Justice"",""big data"",""conservation management"",""critical data studies"",""data justice"",""data processing"",datification,""environmental justice"",""environmental protection"",equity,""global analyses"",""global change"",human,""political ecology"",prioritization,procedures,""remote sensing""}"
6863150,"Portability Of Semantic And Spatial-Temporal Machine Learning Methods To Analyse Social Media For Near-Real-Time Disaster Monitoring","Up-to-date information about an emergency is crucial for effective disaster management. However, severe restrictions impede the creation of spatiotemporal information by current remote sensing-based monitoring systems, especially at the beginning of a disaster. Multiple publications have shown promising results in complementing monitoring systems through spatiotemporal information extracted from social media data. However, various monitoring system criteria, such as near-real-time capabilities or applicability for different disaster types and use cases, have not yet been addressed. This paper presents an improved version of a recently proposed methodology to identify disaster-impacted areas (hot spots and cold spots) by combining semantic and geospatial machine learning methods. The process of identifying impacted areas is automated using semi-supervised topic models for various kinds of natural disasters. We validated the portability of our approach through experiments with multiple natural disasters and disaster types with differing characteristics, whereby one use case served to prove the near-real-time capability of our approach. We demonstrated the validity of the produced information by comparing the results with official authority datasets provided by the United States Geological Survey and the National Hurricane Centre. The validation shows that our approach produces reliable results that match the official authority datasets. Furthermore, the analysis result values are shown and compared to the outputs of the remote sensing-based Copernicus Emergency Management Service. The information derived from different sources can thus be considered to reliably detect disaster-impacted areas that were not detected by the Copernicus Emergency Management Service, particularly in densely populated cities.","{""Havas, Clemens"",""Resch, Bernd""}","10.1007/s11069-021-04808-4",2024-07-13 00:12:58,"included",NA,2021,"{}","{""Social media; Disaster management; Machine learning; Semantic topic analysis; Geospatial analysis""}"
