"id","type_of_work","title","abstract","publication_year","authors","keywords","journal_name","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6863704,NA,"The Role Of Remote Sensing In The Development Of Smart Indicators For Ecosystem Services Assessment","Human beings benefit from a wide range of goods and services from the natural environment that are collectively known as ecosystem services. However, rapid natural habitat loss, overexploitation and climate change is causing accelerating losses of populations and species, with largely unknown consequences on ecosystem functioning and the sustainable provision of ecosystem services. It is crucial, therefore, to develop a suite of indicators of the health and status of ecosystems, to monitor and quantify services delivery and to facilitate policy responses to stop and reverse negative trends. An effective framework to facilitate the development of suitable indicators is by using the SMART approach, which defines five criteria that could be applied to set monitoring and management goals, which are Specific, Measurable, Achievable, Realistic and Time-sensitive. Remote sensing provides a useful data source that can monitor ecosystems over multiple spatial and temporal scales. Although the development and application of landscape indicators (vegetation indices, for example) derived from remote sensing data are comparatively advanced, it is acknowledged that a number of organisms and ecosystem processes are not detectable by remote sensing. This paper explores several approaches to overcome this limitation, by examining the strong affinity of species with dominant habitat structures and through the coupling of remote sensing and ecosystem process models using examples drawn from a number of important ecosystems. © 2016 Biodiversity Conservancy International.",2016,"{""Brown, C."",""Cutler, M. E. J."",""Dawson, T. P.""}","{""Earth Observation"",biomass,carbon,degradation,""ecosystem services"",peatlands}",NA,"10.1080/14888386.2016.1246384","{}",2024-07-15 23:00:23,"included",NA
6863392,NA,"Lake Nasser Evaporation Reduction Study","This study aims to evaluate the reduction of evaporation of Lake Nasser's water caused by disconnecting (fully or partially) some of its secondary channels (khors). This evaluation integrates remote sensing, Geographic Information System (GIS) techniques, aerodynamic principles, and Landsat7 ETM+ images. Three main procedures were carried out in this study; the first derived the surface temperature from Landsat thermal band; the second derived evaporation depth and approximate evaporation volume for the entire lake, and quantified evaporation loss to the secondary channels' level over one month (March) by applied aerodynamic principles on surface temperature of the raster data; the third procedure applied GIS suitability analysis to determine which of these secondary channels (khors) should be disconnected. The results showed evaporation depth ranging from 2.73 mm/day at the middle of the lake to 9.58 mm/day at the edge. The evaporated water-loss value throughout the entire lake was about 0.86 billion m(3) /month (March). The analysis suggests that it is possible to save an approximate total evaporation volume loss of 19.7 million m(3) / month (March), and thus 2.4 billion m(3) /year, by disconnecting two khors with approximate construction heights of 8 m and 15 m. In conclusion, remote sensing and GIS are useful for applications in remote locations where field-based information is not readily available and thus recommended for decision makers remotely planning in water conservation and management. (C) 2010 Cairo University. Production and hosting by Elsevier B.V. All rights reserved.",2010,"{""Ebaid, Hala M. I."",""Ismail, Sherine S.""}","{""Remote sensing; Landsat; GIS; Evaporation; Lake Nasser""}",NA,"10.1016/j.jare.2010.09.002","{}",2024-07-16 23:46:42,"included",NA
6863189,NA,"Three Most Widely Used Gnss-Based Shoreline Monitoring Methods To Support Integrated Coastal Zone Management Policies","Shoreline monitoring is essential for integrated coastal zone management (ICZM). It provides the necessary information needed to manage the settlement of coastal areas, establishes guidelines for management of socioeconomic activities within the coastal areas, provides information necessary for recovery actions of beach regeneration, and provides a reference baseline for studies related to climate change in coastal zones. Shoreline monitoring methods are largely dependent on goals, costs, implementation, and applicability. For monitoring of short coastal shorelines (e.g., tens to hundreds of kilometers), global navigation satellite system (GNSS)-based methods are emerging as low-cost approaches that offer rapid, weather-independent, and quickly updatable products that could benefit policy makers when high costs of traditional methods, such as photogrammetry and remote sensing, are of concern. However, various GNSS methods applicable to shoreline monitoring exist, making it difficult for decision makers to choose a suitable approach. Using a case study of the Pernambuco State ICZM in Brazil, this study evaluates three of the most commonly used GNSS-based shoreline monitoring methods, that is, relative kinematic (RK), real-time kinematic (RTK), and precise point positioning (PPP) methods. It also provides a comprehensive analysis of their strengths and limitations. The results highlight the issues and important considerations in choosing an economically viable GNSS method for mapping shoreline changes, particularly for supporting ICZM policies.",2017,"{""Awange, J. L."",""Goncalves, R. M.""}","{""Integrated coastal zone management (ICZM); Global navigation satellite systems (GNSS); Precise point""}",NA,"10.1061/(asce)su.1943-5428.0000219","{}",2024-07-17 17:01:49,"included",NA
6691691,NA,"The impact of modern spatial information technologies on the Australian economy","The Cooperative Research Centre for Spatial Information (CRCSI) commissioned this study with the following terms of reference: \n1. to establish the verified and quantified economic impact of spatial information to the Australian economy in 2006-07 year \n2. to estimate the cost of inefficient access to data and identify the factors operating to create these inefficiencies \n3. to consider the future prospects for spatial data to contribute to Australia’s economic, social and environmental development goals. \n\nWe gratefully acknowledge the assistance of the Australian Government Department of Finance and Administration – Consultative Committee on Knowledge Capital – and the Queensland Department of Treasury – Office of Statistical Research – for reviewing the original brief.",2008,"{""ACIL Tasman""}",NA,NA,"https://www.crcsi.com.au/assets/Resources/e2b13d9b-9be9-4338-ad68-b6758f759355.pdf","{maybe}",2024-04-26 23:06:22,"included",NA
6447804,NA,"The value of remotely-sensed data in terrestrial habitat corridor design for large migratory species","Cost-effective conservation program design to support seasonal migratory species is urgently needed, but to-date has received little attention by economists. Conserving migratory corridors is a complicated design problem because of the large spatial scales over which migratory species can travel and the weakest-link characteristic of the problem. If one section or area of a potential migratory corridor is unable to support species movement, the migration through that route will not be successful. We develop and apply an integer-programming modeling approach that leverages innovative new data products to propose a costeffective, landscape-scale conservation planning approach. We apply our approach to the Cody elk herd range within the Greater Yellowstone Ecosystem (GYE), leveraging satellite data on crop type and density over time and GPS collar data on elk migrations. We provide empirical evidence that using new satellite data products can avoid unconnected corridors and increase the cost effectiveness of corridor construction. In the Cody context, we estimate that achieving the conservation outcome associated with using satellite data on both costs and beneﬁts would cost close to twice as much when using satellite beneﬁt data but only limited cost data and about three times as much when using satellite cost data but only limited beneﬁt data. Empirical work across additional herds is needed to provide additional insights into characteristics of contexts under which we expect gains from satellite and/or GPS collar data.",2022,"{""Gigliotti, Laura"",""Kroetz, Kailin"",""Leonard, Bryan"",""Middleton, Arthur""}",NA,NA,NA,"{benchmark}",NA,NA,NA
6691630,NA,"Users, uses, and value of Landsat satellite imagery - Results from the 2012 survey of users","Landsat satellites have been operating since 1972, providing a continuous global record of the Earth’s land surface. The imagery is currently available at no cost through the U.S. Geological Survey (USGS). We conducted a survey in early 2012 to explore who uses Landsat imagery, how they use the imagery, and what the value of the imagery is to them. The survey was sent to all users registered with USGS (users who have created a login and password to access imagery through USGS directly) who had accessed Landsat imagery in the year prior to the survey (n = 44,731). All contact with users was via email and the survey was administered online. The response rate was 30% with 13,473 users responding. Of those users, 11,275 were current Landsat users who had used the imagery in their work in the year prior to the survey. The results reported below apply to current Landsat users registered with USGS.",2013,"{""Miller, Holly""}",NA,NA,"http://dx.doi.org/10.3133/ofr20131269","{}",2024-04-23 22:38:23,"included",NA
6691526,NA,"Monetising the savings of remotely sensed data and information in burn area emergency response (BAER) wildfire assessment","We used a value of information approach to demonstrate the cost-effectiveness of using satellite imagery as part ofthe Burn Area Emergency Response (BAER), a US federal program that identifies imminent post-wildfire threats to human life and safety, property and critical natural or cultural resources. Wecompared the costs associated with producing a Burn Area Reflectance Classification map and implementing a BAER when imagery from satellites (either Landsat or a commercial satellite) was available to when the response team relied on information collected solely by aerial reconnaissance. The case study included two evaluations with and without Burn Area Reflectance Classification products: (a) savings of up to US$51,000 for the Elk Complex wildfire incident request and (b) savings of a multi-incident map production program. Landsat is the most cost-effective way to input burn severity information into the BAER program, with savings of up to US$35 million over a 5-year period.",2021,"{""Bernknopf, R.""}","{""cost effectiveness|fire economics|fire severity|policy|remote sensing""}",NA,"https://doi.org/10.1071/WF19209","{""in benchmark""}",2024-04-23 22:17:05,"included",NA
6691635,NA,"Bayesian framework for assessing the value of scientific space systems: value of information approach with application to earth science spacecraft","Space systems play an important role in today's society by generating or transmitting information from source to sink(s). The acquisition of the space system is often justified by the type, quantity and quality of information provided or transmitted. This work posits that the value of a class of space systems derives from and can be assessed through the value of information these systems provide. To this effect, a Bayesian framework is developed to assess system value in which systems are viewed as information sources, and stakeholders as information recipients. Information has value to stakeholders as it helps to update their beliefs, enabling them to make decisions that can yield higher expected pay-offs than in the absence of information. This increase in expected pay-offs is ascribed to the value of the system. Based on this idea, a new metric, Value-of-Design (VOD), is introduced to quantify the value of a class of space systems with unpriced services. The Bayesian framework assesses the Value-of-Design for the space system by considering the impact of the information transmitted on the actions taken by stakeholders, and estimating the resulting pay-offs from these actions. The framework here developed is then applied to the case of an Earth Science satellite that provides hurricane information to oil rig operators in the Gulf of Mexico. Probability models of stakeholders’ beliefs, and economic models of pay-offs are developed and integrated with a spacecraft design tool. Results from the application point to clusters of payload instruments that yielded higher information value, and minimum information thresholds below which it is difficult to justify the acquisition of the system. Additionally, the system is analyzed in Cost-VOD trade space to provide program managers with additional insights into the coupling of a system's predicted value generation and its associated lifecycle cost.",2013,"{""Brathwaite, Joy""}","{""Spacecraft design|Information value|Bayesian framework|Unpriced system""}",NA,"https://doi.org/10.1016/j.actaastro.2012.10.036","{}",2024-04-25 02:38:54,"included",NA
6863397,NA,"Applied Geomorphic Mapping For Land Management In The River Murray Corridor, Se Australia","The River Murray Corridor, in SE Australia, was the subject of a large integrated project aimed at providing answers to a number of important land and environmental management questions and guidance for land use planning. Airborne electromagnetic (AEM) surveys were carried out in conjunction with a light detection and ranging survey in 2007. These data were combined with various satellite remote-sensing data and field observations to produce a number of maps, including maps of landforms and surface materials. These latter maps were used to assess the value of the AEM data, identify potential surface and sub-surface flow pathways and map potential recharge on the Murray River floodplain surface. This allowed the assessment of potential salt storage and the impact of various land use options on salt storage and mobilisation. © 2011 Elsevier B.V.",2011,"{""Clarke, J. D. A."",""Pain, C. F."",""Wong, V. N. L.""}","{""Airborne electromagnetic survey"",""Environmental management"",Floodplain,""Land management"",LiDAR,""Remote sensing""}",NA,"10.1016/b978-0-444-53446-0.00019-7","{}",2024-07-15 15:56:24,"included",NA
6691677,NA,"A professional review for integration of earth observations into FEWS NET decision support","The Famine Early Warning System Network (FEWS NET) provides early warning support to decision makers responsible for anticipating and responding to famine and food insecurity events. This early warning system utilizes a variety of data types, including satellite remote sensing data, to assess climatic hazards that threaten adverse impacts to the food security of agricultural and pastoralist livelihoods. The National Aeronautics and Space Administration has recently funded activities to enhance remote sensing inputs to FEWS NET. A professional review was conducted to elicit Earth observation requirements for FEWS NET. It focused upon operational requirements of FEWS NET end-users to determine qualities of useful remote sensing data and data products. In this manner, properties of certain biophysical predictions that would be beneficial as FEWS NET supplementary inputs could be ascertained. Reviewers were asked to evaluate the importance of environmental variables and spatiotemporal requirements for Earth science data inputs, particularly for rainfall and vegetation products. The review was implemented in 2007 as an online questionnaire and was completed by more than 40 experts from around the world. This professional review questionnaire was shown to be a viable tool for the rapid derivation, compilation, and analysis of requirements necessary to enhance FEWS NET. Overall, information related to both rainfall and vegetation remotely sensed data and data products were valued most highly for providing actionable food security information. Notionally, the incorporation of this information will enhance this decision making system.",2009,"{""Ross, Kenton""}","{""Decision making|Decision support systems|Food supply|NASA|Observatories|Photogrammetry|Professional ""}",NA,"978-161567322-3","{""value = essential vars""}",2024-04-23 22:09:56,"included",NA
6691573,NA,"The value of remotely sensed information: the case of a GRACE-enhanced drought severity index","A decision framework is developed for quantifying the economic value of information (VOI) from the Gravity Recovery and Climate Experiment (GRACE) satellite mission for drought monitoring, with a focus on the potential contributions of groundwater storage and soil moisture measurements from the GRACE data assimilation(GRACE-DA) system. The study consists of (i) the development of a conceptual framework to evaluate the socioeconomic value of GRACE-DA as a contributing source of information to drought monitoring; (ii) structured listening sessions to understand the needs of stakeholders who are affected by drought monitoring; (iii) econometric analysis based on the conceptual framework that characterizes the contribution of GRACE-DA to the U.S. Drought Monitor (USDM) in capturing the effects of drought on the agricultural sector; and (iv) a demonstration of how the improved characterization of drought conditions may influence decisions made in a real-world drought disaster assistance program. Results show that GRACE-DA has the potential to lower the uncertainty associated with the understanding of drought and that this improved understanding has the potential to change policy decisions that lead to tangible societal benefits.",2018,"{""Bernknopf, Richard""}",NA,NA,"https://doi.org/10.1175/WCAS-D-16-0044.1","{""in benchmarks?""}",2024-04-22 03:05:40,"included",NA
6691679,NA,"Operational Use and Impact of Satellite Remotely Sensed Ocean Surface Vector Winds in the Marine Warning and Forecasting Environment","In 2002, a National Oceanographic Partnership Program project was initiated with the ambitious objective of maximizing the use of currently and soon-to-be-available satellite ocean surface vector wind (OSVW) data, such as NASA’s QuikSCAT scatterometer, in the operational weather forecasting and warning environment. This effort brought together people from the operational forecasting and satellite remote-sensing communities, academia, and the private sector. This diverse gathering of skill and experience yielded documentation of the impacts of these data in the operational short-term warning and forecasting environment of the National Oceanic and Atmospheric Administration’s (NOAA’s) National Weather Service, improvement in the use of these data in the public and private sectors, and the transition of promising research results into the operational environment. This project helped create momentum that has continued to grow long after the formal effort ended; today, NOAA uses QuikSCAT operationally and is investigating how to best establish a sustained satellite OSVW observing capability.",2009,"{""Chang, Paul""}",NA,NA,"https://doi.org/10.5670/oceanog.2009.49","{}",2024-04-26 23:01:27,"included",NA
6691540,NA,"Market-based methods for monetizing uncertainty reduction","New measurement systems are often expensive and need a solid economic justification. Traditional tools based on the value of information are sometimes difficult to apply. When risks are traded in a market, it may be possible to use market instruments to monetize the reductions in uncertainty. This paper illustrates such market-based methods with a satellite system designed to reduce uncertainty in predicting soil moisture in the USA. Soil moisture is a key variable in managing agricultural production and predicting crop yields. Using data on corn and soybean futures, we find that a 30% reduction in the weather-related component of uncertainty in corn and soybean futures pricing yields a yearly US consumer surplus of $1.44 billion. The total present value of information from the satellite system for the USA—calculated with a 3% discount rate—is about $22 billion, assuming the system is in operation for 20 years. The global value of the improvements in weather forecasting could be $63 billion.",2020,"{""Cooke, Roger""}","{""Value of Information|options pricing|SMAP|Bachelier formula|Black-Scholes-Merton model""}",NA,"https://doi.org/10.1007/s10669-019-09748-w","{maybe}",2024-04-26 22:57:01,"included",NA
6862829,NA,"Review Of The Driving Forces And Impacts Of Land Use/Cover Change In The Yangtze River Basin","The Yangtze River Basin is an important part of China 's ecology and social economy, and the land use/cover status is experiencing rapid changes. As the development of remote sensing technology, the Internet of things and social media, we can obtain huge, multi-dimensional relevant data of land use/cover, the process of land use/cover, driving factors and ecological response of research, the development of the Yangtze river basin planning and ecological protection provides a decision-making basis. First, this paper reviews the current research on land use/cover change in the Yangtze river basin, and then expounds the research methods and conclusions in terms of the driving mechanism and ecological effects of land use/cover change. Finally, this paper discusses the difficulties and challenges faced by existing researches from the differences of land use/cover products, regional driving factors, complexity of ecological environmental change process and comprehensive evaluation of ecological service value and the possible directions of future researches. © 2023 Wuhan University. All rights reserved.",2023,"{""Chen, N."",""Li, B."",""Wang, C."",""Wang, W."",""Yuan, X.""}","{China,""Decision making"",""Driving factors"",""Driving forces"",Ecology,Economics,Internet,""Land use"",""Land use/cover"",""Remote sensing"",""Remote sensing technology"",Rivers,""Social economy"",""Social media"",Watersheds,""Yangtze Basin"",complexity,""driving force"",""ecological effect"",""ecological impact"",""ecosystem service"",""environmental change"",""environmental planning"",""environmental protection"",""environmental research"",""future prospect"",""land cover"",""land use/cover change"",""river basin"",""the Yangtze river basin""}",NA,"10.13203/j.whugis20210368","{}",2024-07-12 19:35:48,"included",NA
6691579,NA,"Engaging global youth in participatory spatial data creation for the UN sustainable development goals: The case of open mapping for malaria prevention","Practitioners bemoan lack of data as one of the biggest obstacles to progress towards global sustainable development goals. This paper explores a scaled-up participatory method developed by YouthMappers, for creating missing geospatial data derived from remotely sensed imagery in order to contribute to persistent data needs in the context of the United Nations Sustainable Development Goals (SDGs). We explore the application of this method to a case related to SDG 3 on Health. We document how our approach centered on creating a global academic network designed to engage and empower university students and their faculty mentors to participate in broader efforts to create open, free spatial data on open platforms to inform humanitarian and development objectives outlined by the funding agency, the United States Agency for International Development (USAID). This approach expressly links supply and demand for geospatial knowledge by connecting specific needs for geographic information to specific development objectives in targeted places where USAID works to end extreme poverty. We discuss the rationale and context for the methodology as it draws from and builds upon prominent literature of participatory GIS (PGIS) and volunteered geographic information (VGI). We demonstrate how the mapping of building and road infrastructure in Mozambique and Kenya was carried out in order to provide information for an insecticide spray campaign to prevent malaria and protect public health. Throughout these efforts, steps are taken to ensure spatial data quality and to offer opportunities for youth volunteer embeddedness in mapping tasks and themes in places where students otherwise would not engage with real world data or connect with peers from different countries. We reflect on the opportunities and challenges for how this scaled-up “remote participatory sensing” approach to spatial data creation can inform development projects in the context of the SDGs.",2018,"{""Solís, Patricia""}","{""Remote sensing|Sustainable development goals|Participatory|Open data|Malaria""}",NA,"https://doi.org/10.1016/j.apgeog.2018.07.013","{maybe}",2024-04-23 22:21:10,"included",NA
6862799,NA,"Mapping Landscape-Scale Peatland Degradation Using Airborne Lidar And Multispectral Data","Context: An increased interest in the restoration of peatlands for delivering multiple benefits requires a greater understanding of the extent and location of natural and artificial features that contribute to degradation. Objectives: We assessed the utility of multiple, fine-grained remote sensing datasets for mapping peatland features and associated degraded areas at a landscape-scale. Specifically, we developed an integrated approach to identify and quantify multiple types of peatland degradation including: anthropogenic drainage ditches and peat cuttings; erosional gullies and bare peat areas. Methods: Airborne LiDAR, CASI and aerial image datasets of the South West UK, were combined to identify features within Dartmoor National Park peatland area that contribute to degradation. These features were digitised and quantified using ArcGIS before appropriate buffers were applied to estimate the wider ecohydrologically affected area. Results: Using fine-scale, large-extent remotely sensed data, combined with aerial imagery enabled key features within the wider expanse of peatland to be successfully identified and mapped at a resolution appropriate to future targeted restoration. Combining multiple datasets increased our understanding of spatial distribution and connectivity within the landscape. An area of 29 km2 or 9.2% of the Dartmoor peatland area was identified as significantly and directly ecohydrologically degraded. Conclusions: Using a combination of fine-grained remotely sensed datasets has advantages over traditional ground survey methods for identification and mapping of anthropogenic and natural erosion features at a landscape scale. The method is accurate, robust and cost-effective particularly given the remote locations and large extent of these landscapes, facilitating effective and targeted restoration planning, management and monitoring. © 2019, The Author(s).",2019,"{""Anderson, K."",""Brazier, R. E."",""Carless, D."",""Gatis, N."",""Luscombe, D. J.""}","{""Dartmoor National Park"",Devon,England,GIS,Landscape-scale,LiDAR,""Peatland degradation"",Peatlands,""Remote sensing"",""United Kingdom"",""aerial photograph"",""data set"",""drainage network"",ecohydrology,""environmental planning"",""gully erosion"",""integrated approach"",""land degradation"",""landscape planning"",""multispectral image"",peatland,""soil erosion""}",NA,"10.1007/s10980-019-00844-5","{maybe}",2024-07-18 21:13:57,"included",NA
6691612,NA,"Economic Assessment of the Use Value of Geospatial Information","Geospatial data inform decision makers. An economic model that involves application of spatial and temporal scientific, technical, and economic data in decision making is described. The value of information (VOI) contained in geospatial data is the difference between the net benefits (in present value terms) of a decision with and without the information. A range of technologies is used to collect and distribute geospatial data. These technical activities are linked to examples that show how the data can be applied in decision making, which is a cultural activity. The economic model for assessing the VOI in geospatial data for decisionmaking is applied to three examples: (1) a retrospective model about environmental regulation of agrochemicals; (2) a prospective model about the impact and mitigation of earthquakes in urban areas; and (3) a prospective model about developing private–public geospatial information or an ecosystem services market. Each example demonstrates the potential value of geospatial information in a decision with uncertain information.",2015,"{""Bernknopf, Richard""}","{costs,""geospatial information|economics|economic impacts|open access|value of information|technological inn""}",NA,"https://doi.org/10.3390/ijgi4031142","{}",2024-04-22 03:05:23,"included",NA
6691663,NA,"Satellite earth observation value-added service in the Nigerian economy","Nigeria is prone to a number of environmental problems such as: desertification, flooding, erosion, forest fires, oil spillage, mine degraded areas, fresh water pollution, deforestation, and waste management. Though these problems are being tackled by Government at different levels, pressing issues of food production and sustainability, make government to concentrate on projects that are agriculturally based. As a result, the private sector has become active in providing Satellite Earth Observation services for many ecological problems.\nA number of private companies have made their mark in the Nigerian S.E.O market. In the past, most private earth observation service companies were subsidiaries of foreign companies offering services in the construction and crude oil sectors. As the importance of remote sensing and GIS technologies became better known, the number of companies and organizations offering GIS services increased with the indigenous people also setting up smaller outfits. The report assesses the needs, current status and future opportunities for small-to-medium enterprises based in Nigeria to provide value- added satellite remote sensing services.",2010,"{""Musa, Zahrah""}",NA,NA,"https://doi.org/10.13140/2.1.2805.5845","{maybe}",2024-04-22 02:52:19,"included",NA
6691750,NA,"Agricultural Producers' Willingness to Pay for Real-Time Mesoscale Weather Information","Mesoscale weather networks can provide improved weather information to agricultural producers. This technology can potentially improve production decisions, reduce irrigation and pesticide inputs, and reduce weather-related losses. Developing a mesoscale network to disseminate real-time mesoscale weather information requires a substantial investment. In addition, there are costs associated with maintenance of the system and distribution of the information available. While public funds may be available to support initial development of the system, there may be less public support for maintaining the system and subsidizing users' access to the information. This study uses the contingent valuation technique to determine the willingness of Oklahoma farmers and ranchers, as one set of potential users, to pay for real-time mesoscale weather information. The results indicate that agricultural producers are willing to pay only a modest fee for improved weather information. Gross sales, irrigation, and past weather losses are among the factors shown to significantly impact willingness to pay.",1995,"{""Kenkel, Phil""}","{""contingent valuation|decision aids|mesoscale weather information""}",NA,"https://www.jstor.org/stable/40987744","{}",2024-04-22 03:04:10,"included",NA
6863026,NA,"Atmospheric Remote Sensing Using Global Navigation Satellite Systems: From Formosat-3/Cosmic To Formosat-7/Cosmic-2","The world's first Global Positioning System Radio Occultation (GPS-RO) constellation, the joint Taiwan-U.S. Formosa Satellite No. 3 - Constellation Observing System for Meteorology, Ionosphere & Climate (FORMOSAT-3/COSMIC) has demonstrated the value of GPS-RO data in terrestrial weather, space weather, and climate study. The RO measurement technique was dubbed as ""the most accurate and stable thermometer in space"" because of its high accuracy, high vertical resolution, and high stability, which does not require calibration. Since its launch in 2006, FORMOSAT-3/COSMIC has accumulated over 6.9 million atmospheric and 4.6 million ionospheric RO sounding profiles. Encouraged by the success of FORMOSAT-3/COSMIC, Taiwan's National Space Organization (NSPO) and the U.S. National Oceanic and Atmospheric Administration (NOAA) started the planning for the FORMOSAT-7/COSMIC-2 mission in 2008 as a follow-on program to FORMOSAT-3/COSMIC. The FORMOSAT-7/COSMIC-2 satellite constellation, consisting of six small satellites, was successfully launched in June, 2019 as the world's first operational RO satellite constellation focusing over the tropics. After fourteen years in service, providing valuable data to operational and research communities, FORMOSAT-3/COSMIC was officially decommissioned ten months after FORMOSAT-7/COSMIC-2 has been sent to space, and replaced by the FORMOSAT-7/COSMIC-2. As expected, the first results from FORMOSAT-7/COSMIC-2 showed positive impact on operational weather prediction and has observed interesting phenomenon in the ionosphere. In this paper, we will summarize the progress from FORMOSAT-7/COSMIC-2 up to date. © 2021 Chinese Geoscience Union. All rights reserved.",2021,"{""Chen, S. Y."",""Chen, Y. H."",""Chu, C. H."",""Fong, C. J."",""Huang, C. Y."",""Kuo, Y. H."",""Yeh, W. H.""}","{FORMOSAT-3/COSMIC}",NA,"10.3319/tao.2021.11.15.02","{maybe}",2024-07-19 18:52:33,"included",NA
6863303,NA,"Mapping Daily Evapotranspiration At Field Scale Using The Harmonized Landsat And Sentinel-2 Dataset, With Sharpened Viirs As A Sentinel-2 Thermal Proxy","Accurate and frequent monitoring of evapotranspiration (ET) at sub-field scales can provide valuable information for agricultural water management, quantifying crop water use and stress toward the goal of increasing crop water use efficiency and production. Using land-surface temperature (LST) data retrieved from Landsat thermal infrared (TIR) imagery, along with surface reflectance data describing albedo and vegetation cover fraction, surface energy balance models can generate ET maps down to a 30 m spatial resolution. However, the temporal sampling by such maps can be limited by the relatively infrequent revisit period of Landsat data (8 days for combined Landsats 7 and 8), especially in cloudy areas experiencing rapid changes in moisture status. The Sentinel-2 (S2) satellites, as a good complement to the Landsat system, provide surface reflectance data at 10-20 m spatial resolution and 5 day revisit period but do not have a thermal sensor. On the other hand, the Visible Infrared Imaging Radiometer Suite (VIIRS) provides TIR data on a near-daily basis with 375 m resolution, which can be refined through thermal sharpening using S2 reflectances. This study assesses the utility of augmenting the Harmonized Landsat and Sentinel-2 (HLS) dataset with S2-sharpened VIIRS as a thermal proxy source on S2 overpass days, enabling 30 m ET mapping at a potential combined frequency of 2-3 days (including Landsat). The value added by including VIIRS-S2 is assessed both retrospectively and operationally in comparison with flux tower observations collected from several U.S. agricultural sites covering a range of crop types. In particular, we evaluate the performance of VIIRS-S2 ET estimates as a function of VIIRS view angle and cloud masking approach. VIIRS-S2 ET retrievals (MAE of 0.49 mm d(-1) against observations) generally show comparable accuracy to Landsat ET (0.45 mm d(-1)) on days of commensurate overpass, but with decreasing performance at large VIIRS view angles. Low-quality VIIRS-S2 ET retrievals linked to imperfect VIIRS/S2 cloud masking are also discussed, and caution is required when applying such data for generating ET timeseries. Fused daily ET time series benefited during the peak growing season from the improved multi-source temporal sampling afforded by VIIRS-S2, particularly in cloudy regions and over surfaces with rapidly changing vegetation conditions, and value added for real-time monitoring applications is discussed. This work demonstrates the utility and feasibility of augmenting the HLS dataset with sharpened VIIRS TIR imagery on S2 overpass dates for generating high spatiotemporal resolution ET products.",2021,"{""Anderson, Martha C."",""Gao, Feng"",""Hain, Christopher"",""Knipper, Kyle R."",""Kustas, William P."",""Xue, Jie"",""Yang, Yang"",""Yang, Yun""}","{""Sentinel-2; evapotranspiration; land surface temperature; data fusion; water resource management"",""VIIRS; Harmonized Landsat""}",NA,"10.3390/rs13173420","{}",2024-07-12 23:27:16,"included",NA
6863593,NA,"Broadband, Red-Edge Information From Satellites Improves Early Stress Detection In A New Mexico Conifer Woodland","Multiple plant stresses can affect the health, esthetic condition, and timber harvest value of conifer forests. To monitor spatial and temporal dynamic forest stress conditions, timely, accurate, and cost-effective information is needed that could be provided by remote sensing. Recently, satellite imagery has become available via the RapidEye satellite constellation to provide spectral information in five broad bands, including the red-edge region (690-730. nm) of the electromagnetic spectrum. We tested the hypothesis that broadband, red-edge satellite information improves early detection of stress (as manifest by shifts in foliar chlorophyll a. +. b) in a woodland ecosystem relative to other more commonly utilized band combinations of red, green, blue, and near infrared band reflectance spectra. We analyzed a temporally dense time series of 22 RapidEye scenes of a piñon-juniper woodland in central New Mexico acquired before and after stress was induced by girdling. We found that the Normalized Difference Red-Edge index (NDRE) allowed stress to be detected 13. days after girdling - between and 16. days earlier than broadband spectral indices such as the Normalized Difference Vegetation Index (NDVI) and Green NDVI traditionally used for satellite based forest health monitoring. We conclude that red-edge information has the potential to considerably improve forest stress monitoring from satellites and warrants further investigation in other forested ecosystems. © 2011 Elsevier Inc.",2011,"{""Ager, A. A."",""Eitel, J. U. H."",""Krofcheck, D. J."",""Litvak, M. E."",""Long, D. S."",""Schulthess, U."",""Stoscheck, L."",""Vierling, L. A.""}","{Chlorophyll,""Chlorophyll a"",""Chlorophyll a/b ratio"",Chlorophylls,Coniferophyta,Ecosystems,""Forest health"",Forestry,Health,""Image Analysis"",Juniperus,""Juniperus monosperma"",""New Mexico"",""Pinus edulis"",""Piñon-juniper woodland"",""Remote Sensing"",""Satellite imagery"",Satellites,""Stress detection"",Stresses,""Tillandsia lineatispica"",""Time series"",""United States"",""broadband data"",""coniferous forest"",""cost-benefit analysis"",""detection method"",""environmental stress"",esthetics,""forest ecosystem"",""hypothesis testing"",""monitoring system""}",NA,"10.1016/j.rse.2011.09.002","{}",2024-07-16 22:55:55,"included",NA
