"id","title","publication_year","authors","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6691737,"An assessment of the value of seasonal forecasting technology for Western Australian farmers",2001,"{""Petersen, E.H.""}","https://doi.org/10.1016/S0308-521X(01)00012-9","{}",2024-04-25 02:47:09,"included",NA
7037333,"Uav-Based Smart Environmental Monitoring",NA,NA,"10.4018/978-1-7998-1851-9.ch016","{}",2024-10-30 17:20:57,"included",NA
7037177,"Exploring The Potential Of Google Earth As A Communication And Engagement Tool In Collaborative Natural Flood Management Planning",NA,NA,"10.1111/geoj.12323","{}",2024-11-18 20:46:03,"included",NA
7037666,"Unmanned Aircraft In Nature Conservation: An Example From Plant Invasions",NA,NA,"10.1080/01431161.2016.1275059","{}",2024-11-21 20:36:54,"included",NA
6862823,"Landscape Design As A Tool To Reduce Soil Salinization: The Study Case Of Keriya Oasis (Nw China)",2019,"{""Abliz, Abdugheni"",""Lv, Guang-Hui"",""Seydehmet, Jumeniyaz""}","10.3390/su11092578","{""stakeholder opinion"",maybe}",2024-09-30 01:44:39,"included",NA
6691559,"The Value of Near Real-Time Earth Observations for Improved Flood Disaster Response",2019,"{""Oddo, Perry""}","https://doi.org/10.3389/fenvs.2019.00127","{""in benchmarks?""}",2024-04-22 03:02:51,"included",NA
7037577,"Biophysical Characterization Of Protected Areas Globally Through Optimized Image Segmentation And Classification",NA,NA,"10.3390/rs8090780","{}",2024-11-22 17:45:47,"included",NA
7037903,"Sharing Environmental Data Through Geoss",NA,NA,"10.4018/jagr.2011010101","{}",2024-11-18 18:37:19,"included",NA
6691654,"The Value of Ocean Surface Wind Information for Maritime Commerce",2011,"{""Kite-Powell, Hauke""}","https://doi.org/10.4031/MTSJ.45.1.13","{}",2024-04-26 19:18:07,"included",NA
7037052,"Earth Observation For Citizen Science Validation, Or Citizen Science For Earth Observation Validation? The Role Of Quality Assurance Of Volunteered Observations",NA,NA,"10.3390/data2040035","{""prob not""}",2024-11-22 17:11:36,"included",NA
6691549,"The socio-economic value of scientific publications: The case of Earth Observation satellites",2020,"{""Morretta, Valentina""}","https://doi.org/10.1016/j.techfore.2022.121730","{}",2024-04-22 03:02:04,"included",NA
6691607,"Value of Enso-Forecasted Drought Information for the Management of Water Resources of Small to Mid-Size Communities",2016,"{""Sharda, Vaishali""}","https://doi.org/10.13031/trans.59.11589","{}",2024-04-23 22:22:31,"included",NA
7038087,"Satellite Data For The Offshore Renewable Energy Sector: Synergies And Innovation Opportunities",NA,NA,"10.1016/j.rse.2021.112588","{""probably not""}",2024-10-28 00:15:58,"included",NA
6691538,"Interactive Model for Assessing Mangrove Health, Ecosystem Services, Policy Consequences, and Satellite Design in Rio de Janeiro Using Earth Observation Data",2020,"{""Reid, Jack""}","https://hdl.handle.net/1721.1/129598","{maybe}",2024-04-22 23:40:25,"included",NA
7037356,"Pollution Monitoring: Optimal Design Of Inspection - An Economic Analysis Of The Use Of Satellite Information To Deter Oil Pollution",NA,NA,"10.1006/jeem.1999.1072","{}",2024-11-21 02:08:42,"included",NA
7037622,"A Study Of Autonomous Small Satellite Constellations For Disaster Management And Deep Space Strategy",NA,NA,"10.3390/rs14236148","{}",2024-11-18 18:42:32,"included",NA
7037682,"When Digital Technology Innovation Enhances Indigenous Peoples' E-Participation In Climate Change Resilience-Building: Perspectives Under The ""E-Gis Smart, Inclusive, And, Climate-Resilient Indigenous Peoples Landscape And Community Clearing-House Mechanism Solution""",NA,NA,"10.1080/09640568.2022.2078690","{}",2024-11-18 19:29:20,"included",NA
6903514,"Crop Dominance Mapping With Irs-P6 And Modis 250-M Time Series Data",NA,NA,"10.3390/agriculture4020113","{}",2024-09-27 23:22:04,"included",NA
7036756,"Modis Provides A Satellite Focus On Operation Iraqi Freedom",NA,NA,"10.1080/01431160500383772","{}",2024-10-30 16:00:36,"included",NA
7038502,"Measuring And Monitoring Restored Ecosystems: Can Remote Sensing Be Applied To The Ecological Recovery Wheel To Inform Restoration Success?",NA,NA,"10.1111/rec.13724","{}",2024-10-28 00:32:51,"included",NA
6862949,"Automatic Parameter Optimization For Support Vector Regression For Land And Sea Surface Temperature Estimation From Remote Sensing Data",2009,"{""Moser, Gabriele"",""Serpico, Sebastiano B.""}","10.1109/tgrs.2008.2005993","{maybe,""reduced comp time"",algorithm}",2024-07-17 21:18:45,"included",NA
6691576,"The not-so-marginal value of weather warning systems",2018,"{""Miller, Benjamin""}","https://doi.org/10.1175/WCAS-D-16-0093.1","{}",2024-04-25 02:36:19,"included",NA
7036691,"Valuing The Potential Impacts Of Geoss: A Systems Dynamics Approach",NA,NA,"10.1007/978-94-007-4839-2_4","{}",2024-10-30 17:31:09,"included",NA
6862721,"Land Use Change And Environmental Sustainability: The Case Of Lagos Metropolis",2011,"{""Dekolo, S. O."",""Nwokoro, I. I. C.""}","10.2495/sc120141","{}",2024-07-15 16:11:29,"included",NA
6863288,"Characterizing Off-Highway Road Use With Remote-Sensing, Social Media And Crowd-Sourced Data: An Application To Grizzly Bear (Ursus Arctos) Habitat",2021,"{""Coops, Nicholas C."",""Goodbody, Tristan R. H."",""Kearney, Sean P."",""Larsen, Terrence A."",""Stenhouse, Gordon B.""}","10.3390/rs13132547","{maybe}",2024-07-18 23:39:36,"included",NA
6691623,"Position paper: evaluation methods and techniques",2014,"{""Smart, Alan""}","https://www.geovalue.org/wp-content/uploads/2013/05/Background-Position-paper-Smart1.pdf","{}",2024-04-22 23:41:30,"included",NA
7038154,"Operational Evaluation Of A Wildfire Air Quality Model From A Forecaster Point Of View",NA,NA,"10.1175/waf-d-21-0064.1","{""is WFAQM ESI?""}",2024-11-18 18:47:13,"included",NA
6691571,"Enhancing the standardized drought vulnerability index by integrating spatiotemporal information from satellite and in situ data",2019,"{""Oikonomou, Panagiotis""}","https://doi.org/10.1016/j.jhydrol.2018.11.058","{}",2024-04-26 18:46:25,"included",NA
6691739,"Pricing policy and legal issues: 6th and 7th EOPOLE workshops",2000,"{""Harris, Ray""}","PII: S0265-9646(00)00039-4","{duplicate}",2024-04-23 22:08:33,"included",NA
6903605,"Remote Sensing Agricultural Crop Type For Sustainable Development In South Africa",NA,NA,"10.1080/10106040608542378","{}",2024-09-26 00:43:18,"included",NA
7038048,"Mapping Open Data And Big Data To Address Climate Resilience Of Urban Informal Settlements In Sub-Saharan Africa",NA,NA,"10.3390/cli10120186","{}",2024-11-18 20:53:36,"included",NA
7037228,"Precision Farming: Technologies And Information As Risk-Reduction Tools",NA,NA,"10.1021/bk-1999-0734.ch008","{}",2024-11-19 19:54:36,"included",NA
7037566,"The Efficacy Of Tm Satellite Imagery For Rapid Assessment Of Chihuahuan Xeric Habitat Intactness For Ecoregion-Scale Conservation Planning",NA,NA,"10.1006/jare.2001.0984","{}",2024-10-30 15:55:05,"included",NA
6863150,"Portability Of Semantic And Spatial-Temporal Machine Learning Methods To Analyse Social Media For Near-Real-Time Disaster Monitoring",2021,"{""Havas, Clemens"",""Resch, Bernd""}","10.1007/s11069-021-04808-4","{}",2024-07-13 00:12:58,"included",NA
6691562,"Benefits of the free and open Landsat data policy",2019,"{""Zhu, Zhe""}","https://doi.org/10.1016/j.rse.2019.02.016","{maybe}",2024-04-22 02:57:53,"included",NA
6863338,"Assessing The Influence Of Land-Cover Change And Conflicting Land-Use Authorizations On Ecosystem Conversion On The Forest Frontier Of Madre De Dios, Peru",2014,"{""Gmur, Stephan J."",""Scullion, Jason J."",""Sienkiewicz, Alison"",""Trujillo, Cristina"",""Vogt, Kristiina A.""}","10.1016/j.biocon.2014.01.036","{}",2024-07-12 19:26:45,"included",NA
6863506,"Sar And Lidar Temporal Data Fusion Approaches To Boreal Wetland Ecosystem Monitoring",2019,"{""Brisco, Brian"",""Chasmer, Laura"",""Cobbaert, Danielle"",""Devito, Kevin"",""Hopkinson, Chris"",""Montgomery, Joshua""}","10.3390/rs11020161","{maybe?}",2024-09-30 21:36:17,"included",NA
6862733,"Application Of High-Resolution Stereo Satellite Images To Detailed Landslide Hazard Assessment",2006,"{""Nichol, J. E."",""Shaker, A."",""Wong, M. S.""}","10.1016/j.geomorph.2005.10.001","{}",2024-07-18 21:46:12,"included",NA
6691527,"A Scalable Earth Observations-Based Decision Support System for Hydropower Planning in Africa",2021,"{""Koppa, Akash""}","https://doi.org/10.1111/1752-1688.12914","{maybe}",2024-04-23 22:15:21,"included",NA
6863157,"Global Multi-Scale Grid Integer Coding And Spatial Indexing: A Novel Approach For Big Earth Observation Data",2020,"{""Guo, Congzhou"",""Lai, Guangling"",""Lei, Yi"",""Li, He"",""Qiu, Chunping"",""Tong, Xiaochong"",""Wu, Xiangyu"",""Zhang, Yong"",""Zhang, Yongsheng""}","10.1016/j.isprsjprs.2020.03.010","{}",2024-07-12 19:29:39,"included",NA
6447808,"The Value of Remotely Sensed Information: The Case of a GRACE-Enhanced Drought Severity Index",2018,"{""Bernknopf, Richard"",""Brookshire, David"",""Kuwayama, Yusuke"",""Macauley, Molly"",""Rodell, Matthew"",""Thompson, Alexandra"",""Vail, Peter"",""Zaitchik, Benjamin""}","10.1175/WCAS-D-16-0044.1","{benchmark}",NA,NA,NA
6666482,"Assessment Of The Benefits Of Environmental Remote Sensing",1975,"{""Hershaft, Alex""}",NA,"{old,cco}",2024-04-15 19:15:39,"included",NA
6666482,"Assessment Of The Benefits Of Environmental Remote Sensing",1975,"{""Hershaft, Alex""}",NA,"{old,cco}",2024-04-18 19:23:42,"included",NA
7036617,"Using Landsat Satellite Data To Support Pesticide Exposure Assessment In California",NA,NA,"10.1186/1476-072x-9-46","{}",2024-10-30 16:34:46,"included",NA
7036755,"Satellite-Based Et Mapping To Assess Variation In Et With Timing Of Crop Development",NA,NA,"10.1016/j.agwat.2006.08.010","{}",2024-11-21 21:22:15,"included",NA
7036727,"Examining The Value Of Satellite Data In Halting Transmission Of Polio In Nigeria: A Socioeconomic Analysis",NA,NA,"10.1017/dap.2023.12","{}",2024-11-18 22:24:20,"included",NA
7038576,"Translating Marine Animal Tracking Data Into Conservation Policy And Management",NA,NA,"10.1016/j.tree.2019.01.009","{}",2024-10-25 21:41:13,"included",NA
6691655,"Earth observation and the public good",2011,"{""Harris, Ray""}","http://doi:10.1016/j.spacepol.2011.09.010","{}",2024-04-22 23:35:49,"included",NA
6863515,"Monitoring Canopy Quality And Improving Equitable Outcomes Of Urban Tree Planting Using Lidar And Machine Learning",2023,"{""Disney, Mathias"",""Francis, John"",""Law, Stephen""}","10.1016/j.ufug.2023.128115","{}",2024-09-30 17:12:33,"included",NA
7037494,"Remote Sensing And Site-Specific Weed Management",NA,NA,"10.1890/1540-9295(2005)003[0526:rsaswm]2.0.co;2","{}",2024-11-18 19:03:26,"included",NA
7037458,"The Economic Impact Analysis Of Satellite Development And Its Application In Korea",NA,NA,"10.1016/j.actaastro.2020.06.031","{}",2024-10-30 17:27:02,"included",NA
7038540,"Crossing The (Watershed) Divide: Satellite Data And The Changing Politics Of International River Basins",NA,NA,"10.1111/geoj.12155","{}",2024-11-18 22:35:29,"included",NA
6672304,"Social Benefit Of China Earth Resource Satellite And Its Cvm Evaluation Method",2009,"{""Chu, F. F."",""Li, Y. J."",""Liang, Y. C."",""Yan, X. B.""}",NA,"{cco}",2024-04-15 19:13:58,"included",NA
6672304,"Social Benefit Of China Earth Resource Satellite And Its Cvm Evaluation Method",2009,"{""Chu, F. F."",""Li, Y. J."",""Liang, Y. C."",""Yan, X. B.""}",NA,"{cco}",2024-04-18 18:47:56,"included",NA
6862895,"Using Copernicus Sentinel-2 And Sentinel-3 Data To Monitor Harmful Algal Blooms In Southern Chile During The Covid-19 Lockdown",2020,"{""Caballero, I."",""Navarro, G."",""Rodríguez-Benito, C. V.""}","10.1016/j.marpolbul.2020.111722","{maybe}",2024-07-19 19:17:29,"included",NA
7038260,"System Modelling Of Very Low Earth Orbit Satellites For Earth Observation",NA,NA,"10.1016/j.actaastro.2021.07.004","{}",2024-11-21 21:40:21,"included",NA
7038282,"In-Season Prediction Of Corn Grain Yield Through Planetscope And Sentinel-2 Images",NA,NA,"10.3390/agronomy12123176","{}",2024-11-21 21:35:04,"included",NA
7036790,"Use Of Google Earth™ To Strengthen Public Health Capacity And Facilitate Management Of Vector-Borne Diseases In Resource-Poor Environments",NA,NA,"10.2471/blt.07.045880","{}",2024-11-18 23:08:05,"included",NA
7037299,"Using Very High Resolution Remote Sensing For The Management Of Coral Reef Fisheries: Review And Perspectives",NA,NA,"10.1016/j.marpolbul.2010.07.002","{}",2024-10-25 23:08:15,"included",NA
7038128,"Satellite Analysis Ready Data For The Sustainable Development Goals",NA,NA,"10.1002/9781119536789.ch8","{}",2024-10-29 23:56:25,"included",NA
7037554,"The Social Value Of Earth Observation: A New Evaluation Framework For Public High-Tech Infrastructures",NA,NA,"10.1016/j.strueco.2023.09.003","{}",2024-10-30 00:03:57,"included",NA
6862889,"Deep Learning–Based Monitoring Sustainable Decision Support System For Energy Building To Smart Cities With Remote Sensing Techniques",2022,"{""Anbarasan, M."",""Antonidoss, A."",""Yu, C."",""Yue, W.""}","10.14358/pers.22-00010r2","{}",2024-07-12 19:42:07,"included",NA
6691569,"Investigating the Global Socio-Economic Benefits of Satellite  Industry and Remote Sensing Applications",2019,"{""Alvino, Letizia""}","https://research.tilburguniversity.edu/en/publications/investigating-the-global-socio-economic-benef","{}",2024-04-23 22:21:46,"included",NA
6691696,"A Conceptual Framework for Assessing the Benefits of a Global Earth Observation System of Systems",2008,"{""Fritz, Steffen""}","https://doi.org/10.1109/jsyst.2008.926688","{""in benchmarks?""}",2024-04-22 02:30:50,"included",NA
7038292,"Integrating Remote Sensing In Natura 2000 Habitat Monitoring: Prospects On The Way Forward",NA,NA,"10.1016/j.jnc.2010.07.003","{}",2024-10-25 19:19:49,"included",NA
6691718,"A Cost-Benefit Analysis of The National Map",2004,"{""Halsing, David""}","https://doi.org/10.3133/cir1271","{maybe}",2024-04-26 23:07:10,"included",NA
6447807,"Valuing Geospatial Information: Using the Contingent Valuation Method to Estimate the Economic Benefits of Landsat Satellite Imagery",2015,"{""Koontz, Steve"",""Loomis, John"",""Miller, Holly"",""Richardson, Leslie""}","10.14358/PERS.81.8.647","{benchmark}",NA,NA,NA
6903501,"Challenges And Opportunities For Cost-Effective Use Of Unmanned Aerial System In Agriculture",NA,NA,"10.1016/b978-0-323-91940-1.00009-8","{}",2024-10-03 22:05:17,"included",NA
6660967,"Identification Of Ecosystem Services In Forest Areas Through Remote Sensing",2020,"{""Sales Rosa, Josianne Claudia"",""Sanchez, Luis Enrique"",""Souza, Barbara Almeida""}","10.5380/dma.v53i0.62669","{cco,maybe}",2024-04-16 20:39:08,"included",NA
6660967,"Identification Of Ecosystem Services In Forest Areas Through Remote Sensing",2020,"{""Sales Rosa, Josianne Claudia"",""Sanchez, Luis Enrique"",""Souza, Barbara Almeida""}","10.5380/dma.v53i0.62669","{cco,maybe}",2024-04-18 20:09:37,"included",NA
6863626,"From Forest Dynamics To Wetland Siltation In Mountainous Landscapes: A Rs-Based Framework For Enhancing Erosion Control",2022,"{""Alvarez-Martinez, Jose Manuel"",""Barquin, Jose"",""Hernandez-Romero, Gonzalo"",""Perez-Silos, Ignacio"",""Silio-Calzada, Ana"",""Vieites, David R.""}","10.3390/rs14081864","{maybe}",2024-07-18 21:44:30,"included",NA
7037120,"Crowdsourcing To Enhance Insights From Satellite Observations",NA,NA,"10.1007/978-3-319-70878-2\_2","{}",2024-11-18 23:21:13,"included",NA
6863625,"Mapping Floristic Gradients Of Forest Composition Using An Ordination-Regression Approach With Landsat Oli And Terrain Data In The Central Hardwoods Region",2019,"{""Adams, B. T."",""Iverson, L. R."",""Matthews, S. N."",""Peters, M. P."",""Prasad, A.""}","10.1016/j.foreco.2018.12.018","{maybe}",2024-07-17 19:40:50,"included",NA
6691578,"Using satellite data to fill the gaps in the US air pollution monitoring network",2018,"{""Sullivan, Daniel""}","https://www.rff.org/valuables/impact-assessments/","{}",2024-04-26 18:56:51,"included",NA
7038091,"The Utility Of Infrequent Snow Depth Images For Deriving Continuous Space-Time Estimates Of Seasonal Snow Water Equivalent",NA,NA,"10.1029/2019gl082507","{}",2024-11-22 18:03:45,"included",NA
6863661,"Global Flood Mapper: A Novel Google Earth Engine Application For Rapid Flood Mapping Using Sentinel-1 Sar",2022,"{""Malladi, Teja"",""Tripathy, Pratyush""}","10.1007/s11069-022-05428-2","{}",2024-07-17 00:03:20,"included",NA
6691698,"Potential benefits of coastal ocean observing systems to Alaskan commercial fisheries",2008,"{""Wellman, Katharine""}","https://doi.org/10.1080/08920750701868051","{}",2024-04-26 23:07:42,"included",NA
6903587,"Evaluating Remote Sensing Approaches For Mapping The Bathymetry Of Lake Manzala, Egypt",NA,NA,"10.1007/s41207-021-00285-0","{maybe}",2024-09-26 00:45:19,"included",NA
7037851,"The Role Of Satellite Technologies In Relief Logistics",NA,NA,"10.1108/jhlscm-07-2016-0031","{}",2024-11-18 19:19:09,"included",NA
6863297,"Design Of Terrace Drainage Networks Using Uav-Based High-Resolution Topographic Data",2019,"{""Pijl, Anton"",""Roder, Giulia"",""Sofia, Giulia"",""Tarolli, Paolo"",""Tosoni, Michele""}","10.3390/w11040814","{}",2024-09-30 17:34:32,"included",NA
7037935,"Identification Of Agricultural Management Zones Through Clustering Algorithms With Thermal And Multispectral Satellite Imagery",NA,NA,"10.1142/s0218488517400062","{}",2024-11-18 18:35:20,"included",NA
6862921,"Active Fire Monitoring Of Thailand And Upper Asean By Earth Observation Data: Benefits, Lessons Learned, And What Still Needs To Be Known",2023,"{""Davies, D."",""Elvidge, C."",""McCarty, J. L."",""Schroeder, W."",""Tanpipat, V.""}","10.1007/978-3-031-29916-2_9","{}",2024-07-12 19:48:34,"included",NA
6863466,"Development Of A Hydrological Telemetry System In Bago River",2018,"{""Acierto, R. A."",""Kawasaki, A."",""Komori, D."",""Oo, A. T."",""Ra, K."",""Zin, W. W.""}","10.20965/jdr.2018.p0116","{}",2024-07-16 23:44:01,"included",NA
7037937,"Smart Solutions For Municipal Flood Management: Overview Of Literature, Trends, And Applications In German Cities",NA,NA,"10.3390/smartcities6020046","{}",2024-10-30 15:59:06,"included",NA
7036954,"Layering Natural Resource And Human Resource Data For Planning Watershed Conservation Strategies",NA,NA,"10.1080/08941920490261276","{}",2024-10-28 19:19:45,"included",NA
6691541,"Knowledge generation using satellite earth observations to support sustainable development goals (SDG): A use case on Land degradation",2020,"{""Giuliani, Gregory""}","https://doi.org/10.1016/j.jag.2020.102068","{maybe}",2024-04-23 22:19:26,"included",NA
6691736,"A skill score based on economic value for probability forecasts",2001,"{""Wilks, D.S.""}","https://doi.org/10.1017/S1350482701002092","{""good general method"",""not applied?""}",2024-04-26 19:00:19,"included",NA
6863169,"Diagnosing Irrigation Performance And Water Productivity Through Satellite Remote Sensing And Secondary Data In A Large Irrigation System Of Pakistan",2009,"{""Ahmad, M. D."",""Nazeer, A."",""Turral, H.""}","10.1016/j.agwat.2008.09.017","{}",2024-07-17 19:08:00,"included",NA
7037022,"Land Cover Classification In Mangrove Ecosystems Based On Vhr Satellite Data And Machine Learning-An Upscaling Approach",NA,NA,"10.3390/rs12172684","{}",2024-10-30 00:15:21,"included",NA
7037882,"Factors Affecting Farmer Adoption Of Remotely Sensed Imagery For Precision Management In Cotton Production",NA,NA,"10.1007/s11119-008-9065-1","{}",2024-10-28 00:07:47,"included",NA
6447794,"Assessing the value of Earth Observation for managing coral reefs: An example from the Great Barrier Reef",2011,"{""Bouma, Jetske A."",""Dekker, Arnold G."",""Kuik, Onno""}","10.1016/j.scitotenv.2011.07.023","{benchmark}",NA,NA,NA
7036709,"Ocean Colour Opportunities From Meteosat Second And Third Generation Geostationary Platforms",NA,NA,"10.5194/os-12-703-2016","{}",2024-11-18 22:13:41,"included",NA
7037070,"The Benefits Of Remote Sensing For Energy Policy",NA,NA,"10.1016/j.spacepol.2003.11.003","{}",2024-10-25 23:05:11,"included",NA
7037602,"Application Of China-Brazil Earth Resources Satellite In China",NA,NA,"10.1016/j.asr.2008.07.015","{}",2024-11-18 23:22:05,"included",NA
6903640,"Integrating Detailed Timber Assortments Into Airborne Laser Scanning (Als)-Based Assessments Of Logging Recoveries",NA,NA,"10.3390/f12091221","{}",2024-09-30 21:37:15,"included",NA
7036897,"Testing The Water Balance Model Criteria Using Tdr Measurements, Micrometeorological Data And Satellite-Based Information",NA,NA,"10.1016/j.agwat.2015.11.003","{}",2024-11-21 21:26:12,"included",NA
6691542,"Essential Variables for Environmental Monitoring: What Are the Possible Contributions of Earth Observation Data Cubes?",2020,"{""Giuliani, Gregory""}","https://doi.org/10.3390/data5040100","{maybe}",2024-04-22 02:49:44,"included",NA
7037787,"The Role Of Remote Sensing In Agriculture And Future Vision",NA,NA,"10.7160/aol.2022.140109","{}",2024-10-30 16:28:23,"included",NA
7038232,"A Global Vision For Monitoring Ecosystem Services With Satellite Sensors",NA,NA,"10.1201/b15628","{}",2024-10-28 00:29:03,"included",NA
6862950,"Determining The Optimal Phenological Stage For Predicting Common Dry Bean (Phaseolus Vulgaris) Yield Using Field Spectroscopy",2017,"{""Abdel-Rahman, E."",""Mutanga, O."",""Odindi, J."",""Rajah, P.""}","10.1080/02571862.2017.1317854","{maybe}",2024-09-30 17:30:07,"included",NA
7038261,"Characterization Of Field-Scale Soil Variation Using A Stepwise Multi-Sensor Fusion Approach And A Cost-Benefit Analysis",NA,NA,"10.1016/j.catena.2021.105190","{}",2024-11-18 22:56:09,"included",NA
7036962,"Application Of The Remote-Sensing Communication Model To A Time-Sensitive Wildfire Remote-Sensing System",NA,NA,"10.1080/01431161.2016.1196840","{}",2024-10-28 19:27:27,"included",NA
7036650,"A Call For An Aloft Air Quality Monitoring Network: Need, Feasibility, And Potential Value",NA,NA,"10.1021/acs.est.8b02496","{}",2024-11-21 02:29:02,"included",NA
7037971,"Measuring Conservation Value At Fine And Broad Scales: Implications For A Diverse And Fragmented Region, The Agulhas Plain",NA,NA,"10.1016/s0006-3207(02)00415-9","{}",2024-10-25 19:15:50,"included",NA
6863293,"Dynamic Partitioning Of Tropical Indian Ocean Surface Waters Using Ocean Colour Data - Management And Modelling Applications",2020,"{""Schwarz, Jill N.""}","10.1016/j.jenvman.2020.111308","{maybe}",2024-07-18 21:10:04,"included",NA
6691703,"Ascribing societal benefit to applied remote  sensing data products: an examination of  methodologies based on the Multi-angle Imaging SpectroRadiometer experience",2007,"{""Macauley, Molly""}","http://doi.org/10.1117/1.2799981","{""is this a duplicate?""}",2024-04-22 23:36:18,"included",NA
7037097,"More Than Counting Pixels - Perspectives On The Importance Of Remote Sensing Training In Ecology And Conservation",NA,NA,"10.1002/rse2.27","{}",2024-11-21 02:17:20,"included",NA
6863089,"Revisiting The Environmental Kuznets Curve For City-Level Co2 Emissions: Based On Corrected Npp-Viirs Nighttime Light Data In China",2020,"{""Cai, Tianyi"",""Chen, Hongxing"",""Wu, Rongwei"",""Zhang, Xiaoling""}","10.1016/j.jclepro.2020.121575","{}",2024-07-15 16:06:41,"included",NA
6691745,"Estimating the Social Value of Geologic Map Information: A Regulatory Application",1997,"{""Bernkopf, Richard""}","https://doi.org/10.1006/jeem.1996.0963","{}",2024-04-23 22:37:45,"included",NA
6691744,"The Value of Improved ENSO Prediction to U.S. Agriculture",1998,"{""Solow, Andrew""}","https://doi.org/10.1023/A:1005342500057","{}",2024-04-23 22:38:52,"included",NA
6863551,"Incorporating Water Quantity And Quality Modelling Into Forest Management",2008,"{""Li, Xiangfei"",""Nour, Mohamed H."",""Prepas, Ellie E."",""Putz, Gordon"",""Smith, Daniel W."",""Watson, Brett M.""}","10.5558/tfc84338-3","{}",2024-07-12 19:43:20,"included",NA
6863672,"Combining Passive Acoustics And Environmental Data For Scaling Up Ecosystem Monitoring: A Test On Coral Reef Fishes",2022,"{""Bruggemann, J. Henrich"",""Elise, Simon"",""Guilhaumon, Francois"",""Kulbicki, Michel"",""Mou-Tham, Gerard"",""Urbina-Barreto, Isabel"",""Vigliola, Laurent""}","10.3390/rs14102394","{}",2024-07-16 22:44:46,"included",NA
6903550,"Catching ""Butterflies"" In The Morning: A New Methodology For Rapid Detection Of Aerially Deployed Plastic Land Mines From Uavs",NA,NA,"10.1190/tle37050367.1","{}",2024-10-03 22:21:04,"included",NA
7037949,"Development Of A Multi-Spatial Resolution Approach To The Surveillance Of Active Fire Lines Using Himawari-8",NA,NA,"10.3390/rs8110932","{}",2024-11-19 19:54:54,"included",NA
7036929,"Optimizing Observing Systems Using Aspen: An Analysis Tool To Assess The Benefit And Cost Effectiveness Of Observations To Earth System Applications",NA,NA,"10.1175/bams-d-22-0004.1","{}",2024-11-21 21:23:34,"included",NA
6691547,"Assessing the full effects of public investment in space",2020,"{""Clark, John""}","http://dx.doi.org/10.1016/j.spacepol.2014.03.001","{""good general methods"",""not applied?""}",2024-04-26 18:40:24,"included",NA
6903568,"Do Big Unstructured Biodiversity Data Mean More Knowledge?",NA,NA,"10.3389/fevo.2018.00239","{interesting,maybe}",2024-09-26 01:00:35,"included",NA
7038443,"Applications Of Remote Sensing To Precision Agriculture With Dual Economic And Environmental Benefits",NA,NA,"10.1117/12.454211","{}",2024-10-30 00:17:09,"included",NA
6863347,"Competition And Burn Severity Determine Post-Fire Sapling Recovery In A Nationally Protected Boreal Forest Of China: An Analysis From Very High-Resolution Satellite Imagery",2019,"{""Crocker, E. V."",""Fang, L."",""Liu, Z."",""Yan, Y."",""Yang, J."",""Yang, Y.""}","10.3390/rs11060603","{maybe}",2024-07-17 18:39:13,"included",NA
6863341,"National Forest Carbon Inventories: Policy Needs And Assessment Capacity",2009,"{""Andersson, K."",""Evans, T. P."",""Richards, K. R.""}","10.1007/s10584-008-9526-6","{}",2024-07-15 16:01:56,"included",NA
7037970,"Using Remote Sensing To Evaluate Environmental Institutional Designs: A Habitat Conservation Planning Example",NA,NA,"10.1111/1540-6237.00081","{}",2024-10-25 19:13:49,"included",NA
7038589,"Remote Sensing Applications For Precision Agriculture: A Learning Community Approach",NA,NA,"10.1016/j.rse.2003.04.007","{}",2024-11-19 19:49:51,"included",NA
6862882,"Monitoring And Diagnosis System For Wheat Growth With Remote Sensing And Sensor Technology",2011,"{""Huang, W."",""Sun, P."",""Xu, T."",""Yang, X."",""Zhang, Q.""}","10.3969/j.issn.1002-6819.2011.12.022","{}",2024-07-12 19:43:54,"included",NA
6903604,"Benefits Of Seasonal Climate Prediction And Satellite Data For Forecasting Us Maize Yield",NA,NA,"10.1029/2018gl079291","{}",2024-09-26 00:52:39,"included",NA
6862870,"Understanding The Spatio-Temporal Behaviour Of The Sunflower Crop For Subfield Areas Delineation Using Sentinel-2 Ndvi Time-Series Images In An Organic Farming System",2023,"{""Marino, Stefano""}","10.1016/j.heliyon.2023.e19507","{maybe}",2024-07-18 23:30:12,"included",NA
7038686,"Remote Sensing For Ecosystem Services And Urban Sustainability",NA,NA,"10.14358/pers.87.3.189","{}",2024-11-18 18:38:58,"included",NA
7037708,"Use Of Social Networks For Outreach, Education And Training On Space Applications: Know-How And Experience Of Planete Sciences Midi-Pyrenees And Cnes",NA,NA,"10.1016/j.actaastro.2013.09.010","{""prob not but interesting""}",2024-11-21 21:28:22,"included",NA
7038102,"Translation Of Remote Sensing Data Into Weed Management Decisions",NA,NA,"10.1614/ws-04-072r1","{}",2024-10-25 21:37:38,"included",NA
7037659,"Current Policy Issues In Remote Sensing: Report By The International Policy Advisory Committee Of Isprs",NA,NA,"10.1016/j.spacepol.2003.08.003","{}",2024-10-28 19:06:26,"included",NA
7036816,"Overview And Applications Of The New York State Mesonet Profiler Network",NA,NA,"10.1175/jamc-d-21-0104.1","{}",2024-11-22 18:08:31,"included",NA
