"id","title","abstract","publication_year","authors","date_screened_t&a","t&a_status","t&a_exclusion_reasons","doi"
7038443,"Applications Of Remote Sensing To Precision Agriculture With Dual Economic And Environmental Benefits","In the U.S. Northern Great Plains, growing seasons are short but extremely productive. Farms and ranches are large, so many of precision agriculture's early adopters reside in the region. Crop yield maps at season's end reveal sizable variations across fields. Farm management relying upon uniform chemical applications is ineffective and wasteful. We provided information about crop and range status in near-real-time, so that in-season decisions could be made to optimize final yields and minimize environmental degradation. We created learning communities, in which information is shared among scientists, farmers, ranchers, and data providers. The new information for agricultural producers was satellite and aerial imagery. Value-added information was derived from ETM+, AVHRR, IKONOS, and MODIS sensors. The emphasis was on reducing the time between acquisition of data by a satellite and delivery of value-added products to farmers and ranchers. To distribute large spatial data sets in short times to rural users we relied upon satellite transmission (Direct PC). Results include: (1) management zone delineation, (2) variable-rate fertilizer applications, (3) weed detection, (4) irrigation efficiency determination, (5) detection of insect infestation, (6) specification of crop damage due to inadvertent chemical application, and (7) determination of livestock carrying capacities on rangelands.",NA,NA,2024-10-30 00:17:09,"included",NA,"10.1117/12.454211"
6863347,"Competition And Burn Severity Determine Post-Fire Sapling Recovery In A Nationally Protected Boreal Forest Of China: An Analysis From Very High-Resolution Satellite Imagery","Anticipating how boreal forest landscapes will change in response to changing fire regime requires disentangling the effects of various spatial controls on the recovery process of tree saplings. Spatially explicit monitoring of post-fire vegetation recovery through moderate resolution Landsat imagery is a popular technique but is filled with ambiguous information due to mixed pixel effects. On the other hand, very-high resolution (VHR) satellite imagery accurately measures crown size of tree saplings but has gained little attention and its utility for estimating leaf area index (LAI, m2/m2) and tree sapling abundance (TSA, seedlings/ha) in post-fire landscape remains untested. We compared the explanatory power of 30 m Landsat satellite imagery with 0.5-m WorldView-2 VHR imagery for LAI and TSA based on field sampling data, and subsequently mapped the distribution of LAI and TSA based on the most predictive relationships. A random forest (RF) model was applied to assess the relative importance and causal mechanisms of spatial controls on tree sapling recovery. The results showed that pixel percentage of canopy trees (PPCT) derived from VHR imagery outperform all Landsat-derived spectral indices for explaining variance of LAI (R2VHR = 0.676 vs. R2Landsat = 0.427) and TSA (R2VHR = 0.508 vs. R2Landsat = 0.499). The RF model explained an average of 55.5% (SD = 3.0%, MSE = 0.382, N = 50) of the variation of estimated LAI. Understory vegetation coverage (competition) and post-fire surviving mature trees (seed sources) were the most important spatial controls for LAI recovery, followed by burn severity (legacy effect), topographic factors (environmental filter) and nearest distance to unburned area (edge effect). These analyses allow us to conclude that in our study area, mitigating wildfire severity and size may increase forest resilience to wildfire damage. Given the easily-damaged seed banks and relatively short seed dispersal distance of coniferous trees, reasonable human help to natural recovery of coniferous forests is necessary for severe burns with a large patch size, particularly in certain areas. Our research shows the VHR WorldView-2 imagery better resolves key characteristics of forest landscapes like LAI and TSA than Landsat imagery, providing a valuable tool for land managers and researchers alike. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.",2019,"{""Crocker, E. V."",""Fang, L."",""Liu, Z."",""Yan, Y."",""Yang, J."",""Yang, Y.""}",2024-07-17 18:39:13,"included",NA,"10.3390/rs11060603"
6863341,"National Forest Carbon Inventories: Policy Needs And Assessment Capacity","Previous research has identified the importance of the role of land cover in the global carbon cycle. In particular, forests have been identified as a significant carbon sink that can mitigate the rate of global climate change. Policy makers are faced with complex and difficult challenges in getting timely and useful information in monitoring global forest resources. Recent advances in the tools and methods of forest carbon accounting have produced new, innovative approaches to forest-based carbon inventories. But it is important as new tools are developed that scientists understand the needs of policy makers and that policy makers understand the capabilities and limitations of forest inventory methods. This paper explores four different policy applications that rely, or could benefit from, national carbon inventories. The goal is to help build a bridge between the communities of climate policy makers and scientists specialized in forest carbon inventories. To this end, we pursue three specific objectives: First we provide an overview for policy makers about approaches to forest carbon inventories, paying particular attention to the contributions of remote sensing technologies. Second, we outline the issues particularly relevant to forest inventory scientists who are interested in responding to public policy needs. We then discuss the tradeoffs between information cost, accuracy, precision, transparency and timeliness that need to be balanced in long-term monitoring of forest carbon. Finally, the article concludes with a series of observations and recommendations for the implementation of forest carbon inventories as increasingly central components of global climate change policy. © 2008 Springer Science+Business Media B.V.",2009,"{""Andersson, K."",""Evans, T. P."",""Richards, K. R.""}",2024-07-15 16:01:56,"included",NA,"10.1007/s10584-008-9526-6"
7037970,"Using Remote Sensing To Evaluate Environmental Institutional Designs: A Habitat Conservation Planning Example","Objective. Satellite-based remote-sensing analysis is a beneficial, yet underused, tool for environmental policy, planning, and evaluation. We identify its benefits and costs to encourage social scientlists to consider the use of remote sensing as a tool for planning and evaluating environmental institutions. Methods. We analyze two multispectral Landsat Thematic Mapper satellite images to evaluate a habitat conservation plan (HCP) implemented Pursuant to the Endangered Species Act. Results, Image analysis provides useful broad spatial scale information on HCP performance that is not discernible to the naked eye or through other methodologies. Conclusions. Satellite image analysis should be considered as a tool for planning and evaluating environmental institutional designs-despite the financial costs and requisite technical training. These images provide ecological and land cover change information that may not be available elsewhere. We provide lessons learned to help make analysts cognizant of some important issues Surrounding the use of satellite-based imagery for environmental institutional analysis.",NA,NA,2024-10-25 19:13:49,"included",NA,"10.1111/1540-6237.00081"
7038589,"Remote Sensing Applications For Precision Agriculture: A Learning Community Approach","Farmers throughout the world are constantly searching for ways to maximize their returns. Remote Sensing, Geographic Information Systems (GIS), and Global Positioning Systems (GPS) may provide technologies needed for farmers to maximize the economic and environmental benefits of precision fanning. However, most farmers do not have the skills to utilize these technologies effectively. Through a learning community approach led by the Upper Midwest Aerospace Consortium (UMAC), information was shared among scientists, agricultural producers, and data providers. Farmers and ranchers received value-added information derived from AVHRR, MODIS, ETM+, IKONOS, Digit Inc's DALSA camera system and Positive Systems' ADAR 5500 digital aerial camera, over four growing seasons. Emphasis has been placed on reducing the time between data acquisition and delivery of value-added products to farmers, developing practical uses for the data and providing basic training so that the end users could understand how to interpret the information. Farmers and ranchers in rural areas were connected via wide-bandwidth satellite link to a central distribution center at the University of North Dakota. The farmers participated actively in evaluating the usefulness of inputs derived from remotely sensed data, sometimes even by conducting experiments on fertilizer and fungicide applications and assessing the economic benefits. Resulting applications included management zone delineation, verifying the effectiveness of variable-rate fertilizer applications, verifying the effectiveness of fungicide applications, quantifying the loss due to accidental spray drift damage, selecting acres within sugar beet fields under the Payment in Kind program, and monitoring physical damage due to insect, inundation, wind and bail. Several other in-field, early season management practices were also reviewed using high-resolution images. (C) 2003 Elsevier Inc. All rights reserved.",NA,NA,2024-11-19 19:49:51,"included",NA,"10.1016/j.rse.2003.04.007"
6862882,"Monitoring And Diagnosis System For Wheat Growth With Remote Sensing And Sensor Technology","The growth status of wheat seedlings is closely related to the latter growth biomass and the yield. Given the fact that the surrounding environment of wheat is variable and highly unpredictable during its growth, monitoring and diagnosing the vigor of winter wheat during the seedling period is of great importance. The study present a preliminary design of a remote monitoring and intelligent diagnosing system based on the combination of remote monitoring, remote sensing and WebGIS technology. The remote monitoring and remote sensing technologies can provide both field environmental information and growth information in real time. In addition, the wheat growth condition, drought and cold injury can be diagnosed and analyzed with the aid of an expert knowledge database. For practical use, the presented system is able to generate a solution for the regulation and management of wheat, which is assumed to benefit the decision making process significantly.",2011,"{""Huang, W."",""Sun, P."",""Xu, T."",""Yang, X."",""Zhang, Q.""}",2024-07-12 19:43:54,"included",NA,"10.3969/j.issn.1002-6819.2011.12.022"
6903604,"Benefits Of Seasonal Climate Prediction And Satellite Data For Forecasting Us Maize Yield","Seasonal agricultural production forecasting is essential for agricultural supply chain and economic prediction. However, to what extent seasonal climate prediction and remote sensing observations can improve crop yield forecasting at regional scale remains unknown. Using a statistical seasonal forecasting framework for U.S. county-level maize yield, we demonstrated that (1) incorporating satellite-based enhanced vegetation index (EVI) significantly improved the yield forecasting performance, compared with other climate-only models using monthly air temperature (T), precipitation (P), and vapor pressure deficit (VPD). (2) The bias-corrected climate prediction from the Coupled Forecast System model version 2 (CFSv2) showed better yield forecasting performance than the historical climate ensemble. (3) Using the ""T + P + VPD + EVI"" model with climate prediction from bias-corrected climate prediction from CFSv2 outperformed the yield forecast in the World Agricultural Supply and Demand Estimates reports released by the United States Department of Agriculture, with root-mean-square error of 4.37 bushels per acre (2.79\% of multiyear averaged yield) by early August. Plain Language Summary Given the significant advances in both seasonal climate prediction and satellite remote sensing, these data have not been fully used in crop yield forecasting at regional scale, and their benefits are to be quantified compared to survey-based approaches. Here we evaluated the benefits of using seasonal climate prediction and satellite remote sensing data in forecasting U.S. maize yield at both national and county levels. To achieve this goal, we built a seasonal forecasting system for U.S. maize yield by bridging the most advanced seasonal climate prediction products from National Centers for Environmental Prediction (NCEP) with a statistical crop modeling framework. We found we could not achieve a better forecasting performance than the official survey-based forecast from United States Department of Agriculture until we used both climate and remote sensing observations in our model. Compared with using historical climate information for the unknown future in each growing season, using climate prediction from NCEP gave better forecasting performance once we corrected the bias in the seasonal climate prediction products. Using our climate-remote sensing combined model and bias-corrected climate prediction from NCEP, we achieved a better forecasting performance than the United States Department of Agriculture forecast. Our system will be useful for the stakeholders in the agriculture industry and commodity market.",NA,NA,2024-09-26 00:52:39,"included",NA,"10.1029/2018gl079291"
6862870,"Understanding The Spatio-Temporal Behaviour Of The Sunflower Crop For Subfield Areas Delineation Using Sentinel-2 Ndvi Time-Series Images In An Organic Farming System","The study investigates the suitability of time series Sentinel-2 NDVI-derived maps for the subfield detection of a sunflower crop cultivated in an organic farming system. The aim was to understand the spatio-temporal behaviour of subfield areas identified by the K-means algorithm from NDVI maps obtained from satellite images and the ground yield data variability to increase the efficiency of delimiting management zones in an organic farming system. Experiments were conducted on a surface of 29 ha. NDVI time series derived from Sentinel-2 images and k-means algorithm for rapidly delineating the sunflower subfield areas were used. The crop achene yields in the whole field ranged from 1.3 to 3.77 t ha-1 with a significant within-field spatial variability. The cluster analysis of hand-sampled data showed three subfields with achene yield mean values of 3.54 t ha-1 (cluster 1), 2.98 t ha-1 (cluster 2), and 2.07 t ha-1 (Cluster 3). In the cluster analysis of NDVI data, the k-means algorithm has early delineated the subfield crop spatial and temporal yield variability. The best period for identifying subfield areas starts from the inflorescences development stage to the development of the fruit stage. Analyzing the NDVI subfield areas and yield data, it was found that cluster 1 covers an area of 42.4\% of the total surface and 50\% of the total achene yield; cluster 2 covers 35\% of both surface and yield. Instead, the surface of cluster 3 covers 22.2\% of the total surface with 15\% of achene yield. K-means algorithm derived from Sentinel-2 NDVI images delineates the sunflower subfield areas. Sentinel-2 images and k-means algorithms can improve an efficient assessment of subfield areas in sunflower crops. Identifying subfield areas can lead to site-specific long-term agronomic actions for improving the sustainable intensification of agriculture in the organic farming system.",2023,"{""Marino, Stefano""}",2024-07-18 23:30:12,"included",NA,"10.1016/j.heliyon.2023.e19507"
7038686,"Remote Sensing For Ecosystem Services And Urban Sustainability","The purpose of this paper is to demonstrate how geospatial technologies, especially remote sensing, can play a leading role in defining urban sustainability based on the evaluation of demand and supply of ecosystem services (ES). A brief review of sustainable development and urban sustainability will be given followed by demonstrations of the need for green spaces in cities, and the consequences of fragmentation of green spaces on biodiversity. Although there are no substantive figures for desirable levels of green spaces in urban areas for the benefit of inhabitants, the paper proposes minimum desirable areal percentages. The paper defines natural capital and ES and the procedures adopted by researchers in balancing the supply and demand for ES for urban areas. The genuine progress indicator is presented as a measure of assessing human welfare, but it is not pursued as an indicator of sustainability. Examples of the applications of remote sensing technologies for determining supply and demand of ES are reviewed as are the potential of the supply and demand of ES to support decision-making in urban areas, to ensure that development decisions are sustainable and are in the best interests of the urban residents who depend on ES for their life support.",NA,NA,2024-11-18 18:38:58,"included",NA,"10.14358/pers.87.3.189"
7037708,"Use Of Social Networks For Outreach, Education And Training On Space Applications: Know-How And Experience Of Planete Sciences Midi-Pyrenees And Cnes","Using space technologies and activities for outreach activities, education and training purposes have been developed in France since the creation of CNES in 1962, with one main partner: Planete Sciences. Beyond the development of technological activities and projects (experimental rockets, satellites, and stratospheric balloons), the increasing interest for space applications and services in the daily life (GMES and environment, Galileo, Climate Change, etc.) adds a new dimension to outreach activities. In this context, the social networks have become essential components of the communication on Internet. Acknowledging that the development of social media is a disruption in communication, CNES and Planete Sciences Midi-Pyrenees have integrated these tools in their outreach strategy and experiment what can be done in the space sector with these new tools and evaluate their potential benefits and specific role: blogs and social networks (such as Facebook and Twitter) can be considered as a ""market place"", in order to target a new audience, in particular young people. Focusing on earth observation and attractive education tools, Planete Sciences Midi-Pyrenees created the blog ""Un autre regard sur la Terre"" in 2010. CNES included the social networks in its communication strategy since 2008. 4 years of experience allow a first evaluation of the results and the impact. The two complementary approaches show that social media provides a very powerful support for communication and outreach activities during the major space events but can also enable in-depth and educative activities. The powerful dimension of the image is a very strong factor. One main challenge is to go beyond the event itself and to disseminate background messages or in-depth information, with the objective to transform the initial interest raised by social media in a long lasting curiosity or in an involvement in other type of activities, including the practice of hands-on activities by teachers in the classroom. Additional issues and risks related to the use of social media have been identified. - The fact that a longer experience is needed in order to perform a more comprehensive evaluation. - The issue of the ""reaction speed"" and the control of the value of the information by professional organisations. - The issues raised by the use of social networks by employees. - The management of the e-reputation. A last recommendation is related to the resources and manpower needed to animate, drive and develop an online community and manage the social media. This activity requires also a very good knowledge of space activities and shall involve skilled people and experts. (C) 2013 IAA. Published by Elsevier Ltd. All rights reserved.",NA,NA,2024-11-21 21:28:22,"included",NA,"10.1016/j.actaastro.2013.09.010"
7038102,"Translation Of Remote Sensing Data Into Weed Management Decisions","Remote sensing and associated spatial technologies provide tremendous opportunity to enhance weed management and improve-protect the environment through judicious use of the most efficacious control methods for a given site. They can also be invaluable assets for detection of invasions, assessment of infestation levels, monitoring rate of spread, and determining the efficacy of mitigation efforts for weed management. In combination with other technologies such as global positioning systems and geographic information systems, sampling strategies can be devised to efficiently determine the location of weed populations in agricultural and wildland situations. Maps created from remote sensing or sampling (or both) allow site-specific weed management of only the areas requiring corrective action. Potential benefits to the land managers and the ecosystem as a whole will come from reductions in inputs, reduced environmental liability from the detrimental effects of applying control measures to entire areas, crop yield increases through better management decisions, and early detection and effective management of invading species. Improvements in spatial and spectral resolution, temporal frequency, image turnaround time, and cost of image acquisition, combined with the realization of the value of the data, are enhancing the acceptance and usage of remote sensing technologies. However, remote sensing will be best used by providing accurate, site-specific data that can be converted into information used by decision support systems (DSSs). Advances in these DSSs, and their ability to incorporate remote sensing data, have been rapid and widespread in the past 10 yr. As a result, federal management and research agencies, academic institutions, and private entities have collectively developed efforts to use this information in monitoring and management efforts for invasive species in western rangelands, aquatic ecosystems and forestry, and site-specific weed management in agronomics.",NA,NA,2024-10-25 21:37:38,"included",NA,"10.1614/ws-04-072r1"
7037659,"Current Policy Issues In Remote Sensing: Report By The International Policy Advisory Committee Of Isprs","The role of remote sensing in promoting sustainable development, its general benefits and easing access to remotely sensed images, especially for developing countries, have all been examined by the International Policy Advisory Committee of the ISPRS in 2003. This report, a slightly revised version of an article that appears in the September 2003 issue of the ISPRS's Highlights magazine, presents the committee's findings and recommendations. © 2003 Elsevier Ltd. All rights reserved.",NA,NA,2024-10-28 19:06:26,"included",NA,"10.1016/j.spacepol.2003.08.003"
7036816,"Overview And Applications Of The New York State Mesonet Profiler Network","Vertical profiles of atmospheric temperature, moisture, wind, and aerosols are essential information for weather monitoring and prediction. Their availability, however, is limited in space and time because of the significant resources required to observe them. To fill this gap, the New York State Mesonet (NYSM) Profiler Network has been deployed as a national testbed to facilitate the research, development, and evaluation of ground-based profiling technologies and applications. The testbed comprises 17 profiler stations across the state, forming a long-term regional observational network. Each profiler station comprises a ground-based Doppler lidar, a microwave radiometer (MWR), and an environmental Sky Imager-Radiometer (eSIR). Thermodynamic profiles (temperature and humidity) from the MWR, wind and aerosol profiles from the Doppler lidar, and solar radiance and optical depth parameters from the eSIR are collected, processed, disseminated, and archived every 10 min. This paper introduces the NYSM Profiler Network and reviews the network design and siting, instrumentation, network operations and maintenance, data and products, and some example applications that highlight the benefits of the network. Some sample applications include improved situational awareness and monitoring of the sea-land breeze, long-range wildfire smoke transport, air quality (PM2.5 and aerosol optical depth) and boundary layer height. Ground-based profiling systems promise a path forward for filling a critical gap in the U.S. observing system with the potential to improve analysis and prediction for many weather-sensitive sectors, such as aviation, ground transportation, health, and wind energy.Significance StatementThe New York State Mesonet (NYSM) Profiler Network enables routine measurement of aboveground weather data and products to monitor weather and air quality across the state at high resolutions. The NYSM Profiler Network provides real-time vertical profile information to users across the emergency management, aviation, utility, and public health sectors, including NOAA and NASA, for operations and research, filling a critical gap in monitoring the low-level atmosphere. These data have been used to improve situational awareness and monitor boundary layer dynamics, sea-land breeze development, precipitation type, and air quality. Most important, the NYSM Profiler Network provides a national testbed for the creation and evaluation of new ground-based profiling instrumentation and products.",NA,NA,2024-11-22 18:08:31,"included",NA,"10.1175/jamc-d-21-0104.1"
6691563,"Advancing the understanding and measurement of the societal benefits of Earth Observations","The goal of this workshop was to advance valuation of the benefits from Earth Observation (EO) through case studies and through cross-fertilization with researchers, practitioners and managers from different disciplines. It brought together around 60 economists, engineers, scientists, policy makers and key personnel from space agencies and international organisations to discuss the motivations, the approaches and the challenges for valuing EO. During a dense three days programme, the participants shared ideas about areas for improvement and elaborated concrete recommendations to support the advancement of EO valuation practices. The working sessions, addressing separately different types of\nbenefits (i.e. socio-economic, socio- environmental, regulatory, on innovation and entrepreneurship and on scientific research), stimulated the participants to discuss the challenges intrinsic to the measurement of the different impacts. The splinter sessions allowed concrete and interactive discussions among small groups, whose conclusions were brought together during a final session. The workshop summary findings and the recommendations are documented in these proceedings.",2019,"{""[ESA]European Space Agency""}",2024-04-23 22:39:53,"included",NA,"https://geovalue.org/wp-content/uploads/2020/05/Proceedings4_EO_Value_WS_191031-published.pdf"
7037189,"Early Detection And Monitoring Droughts From Noaa Environmental Satellites","With nearly 30 years of the accumulated AVHRR data which were Collected from NOAA operational polar-orbiting environmental satellites, the area of their applications expanded in the direction of monitoring vegetation condition, modeling agricultural production, analysis of climate and global change, resource management, and early and more efficient monitoring of droughts and their impacts on economy and society. This becomes possible due to the development of Vegetation Health (VH) indices. This paper discusses utility of the AVHRR-based VH focusing on monitoring vegetation with the emphasis on early drought warning and drought features. © Springer Science+Business Media B.V. 2011.",NA,NA,2024-11-21 02:27:55,"included",NA,"10.1007/978-90-481-9618-0_2"
7036922,"Willingness To Pay For An Early Warning System For Infectious Diseases","Early warning systems for infectious diseases and foodborne outbreaks are designed with the aim of increasing the health safety of citizens. As a first step to determine whether investing in such a system offers value for money, this study used contingent valuation to estimate people’s willingness to pay for such an early warning system in six European countries. The contingent valuation experiment was conducted through online questionnaires administered in February to March 2018 to cross-sectional, representative samples in the UK, Denmark, Germany, Hungary, Italy, and The Netherlands, yielding a total sample size of 3140. Mean willingness to pay for an early warning system was €21.80 (median €10.00) per household per month. Pooled regression results indicate that willingness to pay increased with household income and risk aversion, while they decreased with age. Overall, our results indicate that approximately 80–90% of people would be willing to pay for an increase in health safety in the form of an early warning system for infectious diseases and food-borne outbreaks. However, our results have to be interpreted in light of the usual drawbacks of willingness to pay experiments. © 2020, The Author(s).",NA,NA,2024-10-25 21:30:56,"included",NA,"10.1007/s10198-020-01171-2"
6903621,"Integrating Field And Satellite Data For Spatially Explicit Inference On The Density Of Threatened Arboreal Primates","Spatially explicit models of animal abundance are a critical tool to inform conservation planning and management. However, they require the availability of spatially diffuse environmental predictors of abundance, which may be challenging, especially in complex and heterogeneous habitats. This is particularly the case for tropical mammals, such as nonhuman primates, that depend on multi-layered and species-rich tree canopy coverage, which is usually measured through a limited sample of ground plots. We developed an approach that calibrates remote-sensing imagery to ground measurements of tree density to derive basal area, in turn used as a predictor of primate density based on published models. We applied generalized linear models (GLM) to relate 9.8-ha ground samples of tree basal area to various metrics extracted from Landsat 8 imagery. We tested the potential of this approach for spatial inference of animal density by comparing the density predictions for an endangered colobus monkey, to previous estimates from field transect counts, measured basal area, and other predictors of abundance. The best GLM had high accuracy and showed no significant difference between predicted and observed values of basal area. Our species distribution model yielded predicted primate densities that matched those based on field measurements. Results show the potential of using open-access and global remote-sensing data to derive an important predictor of-animal abundance in tropical forests and in turn to make spatially explicit inference on animal density. This approach has important, inherent applications as it greatly magnifies the relevance of abundance modeling for informing conservation. This is especially true for threatened species living in heterogeneous habitats where spatial patterns of abundance, in relation to habitat and/or human disturbance factors, are often complex and, management decisions, such as improving forest protection, may need to be focused on priority areas.",NA,NA,2024-09-26 01:06:46,"included",NA,"10.1002/eap.1438"
6863244,"Is Acoustic Tracking Appropriate For Air-Breathing Marine Animals? Dugongs As A Case Study","Marine animals face increased pressure through expanded shipping and recreational activities. Effective conservation and management of large species like marine mammals or sea turtles depend on knowledge of movement and habitat use. Previous studies have used data collected from either satellite or acoustic telemetry but rarely both. In this study, data from satellite and acoustic technologies were used to: determine the efficacy of satellite and acoustic telemetry to define dugong movement patterns; compare the benefits and limitations of each approach; examine the costs of each approach in relation to the amount and type of data provided; and relate telemetry data to the boundaries of a Go Slow area designed to protect dugongs and turtles from vessel strike within an urbanised coastal embayment (Moreton Bay, Queensland, Australia). Twenty-one dugongs were captured in seagrass habitats on the Eastern Banks of Moreton Bay in July-September 2012 and July 2013 and fitted with GPS and acoustic transmitters. Both satellite and acoustic telemetry produced reliable presence and movement data for individual dugongs. When the dugongs were within the range of the acoustic array, there was relatively good correspondence between the overall space use measures derived from GPS and acoustic transmitters, demonstrating that acoustic tracking is a potentially valuable and cost-effective tool for monitoring local dugong habitat use in environments equipped with acoustic receiver arrays. Acoustic technology may be particularly useful for species that establish home ranges with stable residency especially near large urban or port environs. However, the relative merits of the two technologies depend on the research question in the context of the species of interest, the location of the study and whether the study site has an established acoustic array. (C) 2014 Elsevier B.V. All rights reserved.",2015,"{""Babcock, Russel C."",""Fuentes, Mariana M. P. B."",""Hamann, Mark"",""Heupel, Michelle R."",""Limpus, Colin J."",""Marsh, Helene"",""Pillans, Richard D."",""Townsend, Kathy A."",""Zeh, Daniel R.""}",2024-07-19 18:49:37,"included",NA,"10.1016/j.jembe.2014.11.013"
6691749,"Value of improved long-range weather information","An important human welfare implication of climate involves effects of interannual variation in temperature and precipitation on agriculture. Year-to-year variations in U.S. climate result from El Niño-Southern Oscillation (ENSO), a quasi-periodic redistribution of heat and momentum in the tropical Pacific Ocean. The study described here represents a preliminary assessment of the value to the entire U.S. agricultural sector of improved ENSO forecasts in the southeastern United States. This interdisciplinary assessment combines data and models from meteorology, plant sciences, and economics under a value of information framework based on Bayesian decision theory. An economic model of the U.S. agricultural sector uses changes in yields for various ENSO phases to translate physical (yield) effects of ENSO changes into economic effects on producers and on domestic and foreign consumers. The value of perfect information to agriculture is approximately $145 million. The economic value of an imperfect forecast is $96 million. These results suggest that increases in forecast accuracy have substantial economic value to agriculture.",1995,"{""Adams, Richard""}",2024-04-26 19:03:40,"included",NA,"https://doi.org/10.1111/j.1465-7287.1995.tb00720.x"
7037635,"Geospatial Information Contribution To Land Use Planning Evidence From Land Cover And Ecosystem Services Maps","This paper aims to investigate the extent to which ecosystem services maps can improve land-use planning decisions by strengthening the consideration of environmental issues. The methodology used is based on an experimental workshop simulating a participatory decision-making process for planning choices by a panel of territorial actors. The protocol of the workshop consists in comparing the choices of location of new areas to be urbanized based firstly on a fine land cover map and secondly, by using a sample of ecosystem services maps. The results show the participants' interest in having ecosystem service maps for planning decision making. According to them, they bring an added value in terms of discovery, coherence, efficiency and acceptability of multifunctional space management practices. However, the operational actors of territorial engineering still make very little use of these maps derived from remote sensing and participatory workshops.",NA,NA,2024-10-29 23:58:00,"included",NA,"10.4000/developpementdurable.17778"
7037366,"An Active Service Recommendation Model For Multi-Source Remote Sensing Information Using Fusion Of Attention And Multi-Perspective","With the development and popularization of remote sensing earth observation technology and the remote sensing satellite system, the problems of insufficient proactiveness, relevance and timeliness of large-scale remote sensing supporting services are increasingly prominent, which seriously restricts the application of remote sensing resources in multi-domain and cross-disciplinary. It is urgent to help terminal users make appropriate decisions according to real-time network environment and domain requirements, and obtain the optimal resources efficiently from the massive remote sensing resources. In this paper, we propose a recommendation algorithm using fusion of attention and multi-perspective (MRS_AMRA). Based on MRS_AMRA, we further implement an active service recommendation model (MRS_ASRM) for massive multi-source remote sensing resources by combining streaming pushing technology. Firstly, we construct value evaluation functions from multi-perspective in terms of remote sensing users, data and services to enable the adaptive provision of remote sensing resources. Then, we define multi-perspective heuristic policies to support resource discovery, and fusion these policies through the attention network, to achieve the accurate pushing of remote sensing resources. Finally, we implement comparative experiments to simulate accurate recommendation scenarios, compared with state-of-the-art algorithms, such as DIN and Geoportal. Furthermore, MRS_AMRA achieves an average improvement of 10.5% in the recommendation accuracy NDCG@K, and in addition, we developed a prototype system to verify the effectiveness and timeliness of MRS_ASRM. © 2023 by the authors.",NA,NA,2024-10-25 21:40:52,"included",NA,"10.3390/rs15102564"
7037344,"Viirs Nighttime Light Data For Income Estimation At Local Level","The aim of the paper is to develop a model for the real-time estimation of local level income data by combining machine learning, Earth Observation, and Geographic Information System. More exactly, we estimated the income per capita by help of a machine learning model for 46 cities with more than 50,000 inhabitants, based on the National Polar-orbiting Partnership-Visible Infrared Imaging Radiometer Suite (NPP-VIIRS) nighttime satellite images from 2012-2018. For the automation of calculation, a new ModelBuilder type tool was developed within the ArcGIS software called EO-Incity (Earth Observation-Income city). The sum of light (SOL) data extracted by means of the EO-Incity tool and the observed income data were integrated in an algorithm within the MATLAB software in order to calculate a transfer equation and the average error. The results achieved were subsequently reintegrated in EO-Incity and used for the estimation of the income value at local level. The regression analyses highlighted a stable and strong relationship between SOL and income for the analyzed cities. The EO-Incity tool and the machine learning model proved to be efficient in the real-time estimation of the income at local level. When integrated in the information systems specific for smart cities, they can serve as a support for decision-making in order to fight poverty and reduce social inequalities.",NA,NA,2024-11-18 23:27:20,"included",NA,"10.3390/rs12182950"
7037009,"A Multi-Scale Assessment Of Fire Scar Mapping In The Great Victoria Desert Of Western Australia","Fire management is increasingly acknowledged as a necessary tool to maintain diversity in desert environments such as the Great Victoria Desert of Australia, but it needs to be informed by accurate fire history data. We compared and assessed the utility of Landsat-derived and Moderate Resolution Imaging Spectroradiometer (MODIS)-derived burnt area mapping (30 m and 250 m resolution, respectively) for sub-regional, landscape and habitat scale management. We did so by using Sentinel-2-derived, 10 m resolution, burnt area mapping as a reference, to determine the most appropriate product to support land management planning. At the landscape scale, Landsat had significantly lower average omission and commission errors (3.4\% and 8.0\%, respectively) compared with that of MODIS (42.2\% and 19.9\%, respectively). At the habitat scale, Landsat burnt area percentage was more accurate, in plots of 500 m x 500 m (root mean square error (RMSE) 0.6\% to 8.6\%), but offered lower accuracy when estimating partially burnt habitat plots of 120 m x 120 m (RMSE 14.1\% to 23.9\%). Only Landsat-derived fire scar mapping provided enough detail to produce reliable fire history maps to inform fire management and biodiversity conservation operations at a sub-regional scale, landscape scale and a habitat scale of 500 m by 500 m.",NA,NA,2024-10-30 15:56:20,"included",NA,"10.1071/wf21019"
