title,abstract,author,key,include,notes,src,short_title,year
"Analysis Of Suspended Particulate Matter And Its Drivers In Sahelian Ponds And Lakes By Remote Sensing (Landsat And Modis): Gourma Region, Mali","The Sahelian region is characterized by significant variations in precipitation, impacting water quantity and quality. Suspended particulate matter (SPM) dynamics has a significant impact on inland water ecology and water resource management. In-situ data in this region are scarce and, consequently, the environmental factors triggering SPM variability are yet to be understood. This study addresses these issues using remote sensing optical data. Turbidity and SPM of the Agoufou Lake in Sahelian Mali were measured from October 2014 to present, providing a large range of 'values (SPM ranging from 106 to 4178 mg/L). These data are compared to satellite reflectance from Landsat (ETM+, OLI) and MODIS (MOD09GQ, MYD09GQ). For each of these sensors, a spectral band in the near infrared region is found to be well suited to retrieve turbidity and SPM, up to very high values (R-2 = 0.70) seldom addressed by remote sensing studies. The satellite estimates are then employed to assess the SPM dynamics in the main lakes and ponds of the Gourma region and its links to environmental and anthropogenic factors. The main SPM seasonal peak is observed in the rainy season (June to September) in relation to precipitation and sediment transport. A second important peak occurs during the dry season, highlighting the importance of resuspension mechanisms in maintaining high values of SPM. Three different periods are observed: first, a relatively low winds period in the early dry season, when SPM decreases rapidly due to deposition; then, a period of wind-driven resuspension in JanuaryMarch; and lastly, an SPM deposition period in April-May, when the monsoon replaces the winter trade wind. Overall, a significant increase of 27\% in SPM values is observed between 2000 and 2016 in the Agoufou Lake. The significant spatio-temporal variability in SPM revealed by this study highlights the importance of high resolution optical sensors for continuous monitoring of water quality in these poorly instrumented regions.","{""Diawara, Mamadou"",""Grippa, Manuela"",""Kergoat, Laurent"",""Martinez, Jean-Michel"",""Merlet, Sebastien"",""Robert, Elodie"",""Soumaguel, Nogmana""}",robert_analysissuspendedparticulatematter_2017,FALSE,NA,sample_1000,NA,NA
Use And Benefits Of Nasa's Recover For Post-Fire Decision Support,"Today's extended fire seasons and large fire footprints have prompted state and federal land-management agencies to devote increasingly large portions of their budgets to wildfire management. As fire costs continue to rise, timely and comprehensive fire information becomes increasingly critical to response and rehabilitation efforts. The NASA Rehabilitation Capability Convergence for Ecosystem Recovery (RECOVER) post-fire decision support system is a server-based application designed to rapidly provide land managers with the information needed to develop a comprehensive rehabilitation plan. This study evaluated the efficacy of RECOVER through structured interviews with land managers (n = 19) who used RECOVER and were responsible for post-fire rehabilitation efforts on over 715 000 ha of fire-affected lands. Although the benefit of better-informed decisions is difficult to quantify, the results of this study illustrate that RECOVER's decision support capabilities provided information to land managers that either validated or altered their decisions on post-fire treatments estimated at over US\$ 1.2 million and saved nearly 800 h of staff time by streamlining data collection as well as communication with local stakeholders and partnering agencies.","{""Lindquist, Eric"",""Lippitt, Frances"",""Schnase, John L."",""Stegner, Tesa"",""Toombs, William"",""Weber, Keith""}",toombs_benefitsnasa'srecoverpost_2018,TRUE,"""Although the benefit of better-informed decisions is difficult to quantify, the results of this study illustrate that RECOVER�s decision support capabilities provided information to land managers that either validated or altered their decisions on post-fire treatments estimated at over $1.2 million (USD) and saved nearly 800 hours of staff time by streamlining data collection as well as communication with local stakeholders and partnering agencies.""",sample_1000,NA,NA
Evaluation Of Earth Observation Systems For Estimating Environmental Determinants Of Microbial Contamination In Recreational Waters,"Public health risks related to the microbial contamination of recreational waters are increased by global environmental change. Intensification of agriculture, urban sprawl, and climate change are some of the changes which can lead to favorable conditions for the emergence of waterborne diseases. Earth observation (EO) images have several advantages for the characterization and monitoring of environmental determinants that could be associated with the risk of microbial contamination of recreational waters in vast territories like Canada. There are a large number of EO systems characterized by different spatial, temporal, spectral, and radiometric resolutions. Also, they have different levels of accessibility. In this study, we compared several EO systems for the estimation of environmental determinants to assess their usefulness and their added value in monitoring programs of recreational waters. Satellite images from EO systems WorldView-2, GeoEye-1, SPOT-5/HRG, Landsat-5/TM, Envisat/MERIS, Terra/MODIS, NOAA/AVHRR, and Radarsat-2 were acquired in 2010 and 2011 in southern Quebec, Canada. A supervised classification of these images with a maximum likelihood algorithm was used to estimate five key environmental determinants (agricultural land, impervious surfaces, water, forest, and wetlands) within the area of influence of 78 beaches. Logistic regression models were developed to establish the relationship between fecal contamination of beaches and environmental determinants derived from satellite images. The power prediction of these models and criteria such as accuracy of classified images, the ability of the sensor to detect environmental determinants in the area of influence of beaches, the correlation between the estimated environmental determinants in the area of influence by the sensor with those estimated by very high spatial resolution reference sensors (WorldView-2 and GeoEye-1), and general criteria of accessibility (cost of the images, imaging swath, satellite revisit interval, hours of work, and expertise and material required to process the images) were used to evaluate the EO systems. The logistic regression model establishing the relationship between environmental determinants from Landsat-5/TM images and the level of fecal contamination of beaches is the one which performs best. These images are also those that best meet all of the evaluation criteria. This study showed that environmental determinants like agricultural lands and impervious surfaces present in the area of influence of beaches are those which contribute the most to the microbial contamination of beaches. Our study demonstrated the utility and the added value that EO images could bring to programs monitoring the microbial contamination of recreational waters. © 2008-2012 IEEE.","{""Brazeau, S."",""Essono, F. N."",""Fournier, R. A."",""Kotchi, S. O."",""Lavigne, M. P."",""Legare, J."",""Michel, P."",""Pelcat, Y."",""Turgeon, P.""}",kotchi_evaluationearthobservationsystems_2015,TRUE,"Qualitative (Likert-style) comparison of EO systems on criteria like performance, accuracy, detection of environmental determinants, cost, hours of work, etc.",sample_1000,NA,NA
"Comparative Assessment Of Uav And Sentinel-2 Ndvi And Gndvi For Preliminary Diagnosis Of Habitat Conditions In Burunge Wildlife Management Area, Tanzania","Habitat condition is a vital ecological attribute in wildlife conservation and management in protected areas, including the Burunge wildlife management areas in Tanzania. Traditional techniques, including satellite remote sensing and ground-based techniques used to assess habitat condition, have limitations in terms of costs and low resolution of satellite platforms. The Normalized Difference Vegetation Index (NDVI) and Green NDVI (GNDVI) have potential for assessing habitat condition, e.g., forage quantity and quality, vegetation cover and degradation, soil erosion and salinization, fire, and pollution of vegetation cover. We, therefore, examined how the recently emerged Unmanned Aerial Vehicle (UAV) platform and the traditional Sentinel-2 differs in indications of habitat condition using NDVI and GNDVI. We assigned 13 survey plots to random locations in the major land cover types: three survey plots in grasslands, shrublands, and woodlands, and two in riverine and mosaics cover types. We used a UAV-mounted, multi-spectral sensor and obtained Sentinel-2 imagery between February and March 2020. We categorized NDVI and GNDVI values into habitat condition classes (very good, good, poor, and very poor). We analyzed data using descriptive statistics and linear regression model in R-software. The results revealed higher sensitivity and ability of UAV to provide the necessary preliminary diagnostic indications of habitat condition. The UAV-based NDVI and GNDVI maps showed more details of all classes of habitat conditions than the Sentinel-2 maps. The linear regressions results showed strong positive correlations between the two platforms (p < 0.001). The differences were attributed primarily to spatial resolution and minor atmospheric effects. We recommend further studies to test other vegetation indices.","{""Alward, Richard D."",""Bukombe, John K."",""Kija, Hamza K."",""Mangewa, Lazaro J."",""Munishi, Linus K."",""Nasolwa, Emmanuel R."",""Ndakidemi, Patrick A.""}",mangewa_comparativeassessmentuavsentinel_2022,FALSE,"""The detailed qualitative information observed in the UAV-based VI maps improve managers� abilities to fulfill near real-time needs in ecological monitoring of wildlife habitats."" ""The obtained NDVI and GNDVI preliminary signals of any possible abnormalities regarding habitat conditions would guide wildlife managers and ecologists to quickly get to those sites for timely interventions.""  But the value is implicit, not explicit",sample_1000,NA,NA
Using Copernicus Sentinel-2 And Sentinel-3 Data To Monitor Harmful Algal Blooms In Southern Chile During The Covid-19 Lockdown,"During the southern summer of 2020, large phytoplankton blooms were detected using satellite technology in Chile (western Patagonia), where intensive salmonid aquaculture is carried out. Some harvesting sites recorded massive fish mortalities, which were associated with the presence of the dinoflagellate species Cochlodinium sp. The bloom included other phytoplankton species, as Lepidodinium chlorophorum, which persistently changed the colour of the ocean to green. These blooms coincided with the government-managed emergency lockdown due to the COVID-19 pandemic. Local in situ sampling was slowed down. However, imagery from the Copernicus programme allowed operational monitoring. This study shows the benefits of both Sentinel-3 and Sentinel-2 satellites in terms of their spectral, spatial and temporal capabilities for improved algal bloom monitoring. These novel tools, which can foster optimal decision-making, are available for delivering early alerts in situations of natural catastrophes and blockages, such as those occurred during the global COVID-19 lockdown. © 2020 Elsevier Ltd","{""Caballero, I."",""Navarro, G."",""Rodríguez-Benito, C. V.""}",rodriguezbenito_copernicussentinel2sentinel_2020,FALSE,value is implicit,sample_1000,NA,NA
Combined Use Of Local And Global Hydro Meteorological Data With Hydrological Models For Water Resources Management In The Magdalena-Cauca Macro Basin - Colombia,"Reanalysis and earth observation data have enormous potential to support water resources management, particularly in river basins where data availability is poor or where available stations are unequally distributed. Despite this potential, these datasets continue to be underused around the world. In this article, we combine a recently established global water resources reanalysis that was developed within the EartH2Observe research project, and in-situ data in the Magdalena Cauca Macrobasin in Colombia. Through rigorous hydrological modelling we evaluate the contribution of this new information to the derivation of water availability indices used to support water policy and management. Results confirm the complementarity of the reanalysis, with water management indices derived from the reanalysis data showing good comparison to values obtained using in-situ data only. Indeed, the estimation of simple indices such as an Aridity Index and a Water Regulation Index show to be a suitable method for assessing and comparing the different reanalysis datasets. We also explore the value of the reanalysis and earth observations datasets in the study of climate and land use change scenarios in the basin. While considering the associated uncertainties, results show that on average rainfall is projected to increase in the basin and thus available water resources. Deforestation will increase the water balance due to lower evapotranspiration. However, reduced fog deposition in deforested cloud forest areas will lead to a decrease in the water balance. The promising results of the comparison have bolstered the confidence of the national hydro-meteorological agency to include the evaluated reanalysis datasets in the national water resources evaluation, complementing available in-situ datasets.","{""Arboleda, Pedro"",""Burke, Sophia"",""Duque, Nicolas"",""Garcia, Camila"",""Kaune, Alexander"",""Lopez, Patricia"",""Rodriguez, Erasmo"",""Sanchez, Ines"",""Vega, Carolina"",""Werner, Micha"",""Zamora, David""}",rodriguez_combinedlocalglobalhydro_2020,FALSE,NA,sample_1000,NA,NA
Can Remote Sensing Fill The United States' Monitoring Gap For Watershed Management?,"Remote sensing has been heralded as the silver bullet in water quality modeling and watershed management, and yet a quantitative mapping of where its applicability is likely and most useful has not been undertaken so far. Here, we combine geospatial models of cloud cover as a proxy for the likelihood of acquiring remote scenes and the shortest time of travel to population centers as a proxy for accessibility to ground-truth remote sensing data for water quality monitoring and produce maps of the potential of remote sensing in watershed management in the United States. We generate several maps with different cost-payoff relationships to help stakeholders plan and incentivize remote sensing-based monitoring campaigns. Additionally, we combine these remote sensing potential maps with spatial indices of population, water demand, ecosystem services, pollution risk, and monitoring coverage deficits to identify where remote sensing likely has the greatest role to play. We find that the Southwestern United States and the Central plains regions are generally suitable for remote sensing for watershed management even under the most stringent costing projections, but that the potential for using remote sensing can extend further North and East as constraints are relaxed. We also find large areas in the Southern United States and sporadic watersheds in the Northeast and Northwest seaboards and the Midwest would likely benefit most from using remote sensing for watershed monitoring. Although developed herein for watershed decision support in the United States, our approach is readily generalizable to other environmental domains and across the world.","{""Kumar, Saurav"",""Kumar, Swetha Madhur"",""Sridharan, Vamsi Krishna""}",sridharan_remotesensingfillunited_2022,TRUE,"Looks at cloud cover, distance to population, and five metrics of risk where RS can play a role",sample_1000,NA,NA
Space Technology For Disaster Management : Data Access And Its Place In The Community,"The ways in which remotely sensed data can be used to manage and alleviate the consequences of natural disasters have never been fully exploited. If prediction of impending disaster is to be useful, those affected by catastrophe and those who come to their aid must work together. A global strategy based on a vision for disaster management will fail if those affected by hazards are not involved in their own disaster preparation, relief efforts and rehabilitation. Local people are experts in ground knowledge; all that is needed is for those with expertise in remote sensing to pass on their skills, knowledge and data in a way that can be understood and valued. To do this, those threatened by catastrophe must understand how disaster relates to their lives, how satellite data can be used with confidence to prepare for local hazards and how to apply information that can help lessen the effects of catastrophe. This can be achieved by making available remotely sensed images with simple explanations that enhance vegetation, topography and geology. With timely, reliable information, preventive measures can be taken; surface features identified on satellite images can guide refugee placement and hazards can be anticipated and contained. © The Geological Society 2007.","{""Andrews Deller, M. E.""}",andrewsdeller_spacetechnologydisastermanagement_2007,FALSE,NA,sample_1000,NA,NA
Mapping Plastic-Mulched Farmland By Coupling Optical And Synthetic Aperture Radar Remote Sensing,"Plastic Mulching (PM) is criticized for causing environmental problems in spite of the benefits to increase crop yield. Accurate map of Plastic-Mulched Farmland (PMF) is demanded to monitor the usage of plastic mulches and to mitigate its environmental damages. However, mapping PMF with remote sensing data over large scale is still technically challenging due to its variable spectral characteristic. This paper proposed a Random Forest (RF) workflow to map PMF by coupling multi-resource satellite observations, including high- and medium- resolution optical imageries and Synthetic Aperture Radar (SAR) imageries. Under the context of two typical PMF regions, Jizhou and Guyuan, China, we test the performance of the proposed method. Results indicated that coupling optical and SAR remote sensing data improved the mapping accuracy significantly. There were different strategies for optimal data coupling. Coupling of three data, which are the GaoFen-1 (GF-1) data, Landsat-8 data and Radarsat-2 data, generated the highest mapping accuracy. Besides, coupling the GF-1 data with SAR data produced better accuracy than coupling the Landsat-8 data with SAR data. Compared with the accuracies derived from the coupling of two data (such as coupling GF-1 data with Radarsat-2 data and coupling Landsat-8 data with Radarsat-2 data), coupling the three data improved the overall accuracies by 0.39 to 4.93%. Compared with the mapping accuracy produced from Radarsat-2 data alone, the overall accuracies generated from the optimum coupling increased by 20.96 and 26.06%, respectively, in Jizhou and Guyuan. When compared with the mapping accuracy of GF-1 data alone, the overall accuracies generated from the optimum coupling improved by 4.77% both in Jizhou and Guyuan. In general, contribution of optical remote sensing data was greater than that of SAR data for mapping PMF. Whereas, the SAR data also made great contribution to improve the mapping accuracy of PMF. © 2020 Informa UK Limited, trading as Taylor & Francis Group.","{""Fei, L."",""Yuncai, H."",""Zhongxin, C.""}",zhongxin_mappingplasticmulchedfarmland_2020,FALSE,NA,sample_1000,NA,NA
Historical Eco-Environmental Quality Mapping In China With Multi-Source Data Fusion,"Since the initiation of economic reforms and opening up, China has witnessed an unprecedented rate of development across all sectors. However, the country has also experienced severe ecological damage, surpassing that of many other nations. The rapid economic growth has come at the expense of the environment, revealing a significant lack of coordination between urbanization and eco-environmental protection in China. Consequently, there is an urgent need for a comprehensive and continuous historical dataset of China’s eco-environmental quality (EEQ) based on remote sensing, allowing for the analysis of spatial and temporal changes. Such data would provide objective, scientific, and reliable support for China’s eco-environmental protection and pollution prevention policies, while addressing potential ecological risks resulting from urbanization. To achieve this, the entropy value method is employed to integrate multi-source remote sensing data and construct an evaluation system for China’s EEQ. Historical data from 2000 to 2017 is plotted to illustrate China’s EEQ over time. The findings of this study are as follows: (1) The entropy method effectively facilitates the construction of China’s eco-environmental quality assessment system. (2) From 2000 to 2017, approximately 39.7% of China’s regions witnessed a decrease in EEQ, while 60.3% exhibited improvement, indicating an overall enhancement in EEQ over the past eighteen years. (3) The Yangtze and Yellow River basins experienced improved EEQ due to China’s ecological restoration projects. (4) The future EEQ in China demonstrates a subtle positive trend across diverse contexts. This study departs from conventional approaches to EEQ evaluation by leveraging the advantages of multivariate remote sensing big data, including objectivity, timeliness, and accessibility. It provides a novel perspective for future eco-environmental quality evaluation. © 2023 by the authors.","{""Cao, L."",""Wu, S."",""Xu, D."",""Zhao, C.""}",wu_historicalecoenvironmentalquality_2023,FALSE,NA,sample_1000,NA,NA
The Role Of Remote Sensing Data And Methods In A Modern Approach To Fertilization In Precision Agriculture,"The precision fertilization system is the basis for upgrading conventional intensive agricultural production, while achieving both high and quality yields and minimizing the negative impacts on the environment. This research aims to present the application of both conventional and modern prediction methods in precision fertilization by integrating agronomic components with the spatial component of interpolation and machine learning. While conventional methods were a cornerstone of soil prediction in the past decades, new challenges to process larger and more complex data have reduced their viability in the present. Their disadvantages of lower prediction accuracy, lack of robustness regarding the properties of input soil sample values and requirements for extensive cost-and time-expensive soil sampling were addressed. Specific conventional (ordinary kriging, inverse distance weighted) and modern machine learning methods (random forest, support vector machine, artificial neural networks, decision trees) were evaluated according to their popularity in relevant studies indexed in the Web of Science Core Collection over the past decade. As a shift towards increased prediction accuracy and computational efficiency, an overview of state-of-the-art remote sensing methods for improving precise fertilization was completed, with the accent on open-data and global satellite missions. State-of-the-art remote sensing techniques allowed hybrid interpolation to predict the sampled data supported by remote sensing data such as high-resolution multispectral, thermal and radar satellite or unmanned aerial vehicle (UAV)-based imagery in the analyzed studies. The representative overview of conventional and modern approaches to precision fertilization was performed based on 121 samples with phosphorous pentoxide (P2 O5 ) and potassium oxide (K2 O) in a common agricultural parcel in Croatia. It visually and quantitatively confirmed the superior prediction accuracy and retained local heterogeneity of the modern approach. The research concludes that remote sensing data and methods have a significant role in improving fertilization in precision agriculture today and will be increasingly important in the future. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","{""Gašparović, M."",""Jurišić, M."",""Radočaj, D.""}",radocaj_roleremotesensingdata_2022,FALSE,"Compares many algorithms for better mapping crops and soil qualities at high resolution, but doesn't lead to assessment of value of the data",sample_1000,NA,NA
Deep Learning-Based Monitoring Sustainable Decision Support System For Energy Building To Smart Cities With Remote Sensing Techniques,"In modern society, energy conservation is an important consideration for sustainability. The availability of energy-efficient infrastructures and utilities depend on the sustainability of smart cities. The big streaming data generated and collected by smart building devices and systems contain useful information that needs to be used to make timely action and better decisions. The ultimate objective of these procedures is to enhance the city’s sustainability and livability. The replacement of decades-old infrastructures, such as underground wiring, steam pipes, transportation tunnels, and high-speed Internet installation, is already a major problem for major urban regions. There are still certain regions in big cities where broadband wireless service is not available. The decision support system is recently acquiring increasing attention in the smart city context. In this article, a deep learning–based sustainable decision support system (DLSDSS) has been proposed for energy building in smart cities. This study proposes the integration of the Internet of Things into smart buildings for energy management, utilizing deep learning methods for sensor information decision making. Building a socially advanced environment aims to enhance city services and urban administration for residents in smart cities using remote sensing techniques. The proposed deep learning methods classify buildings based on energy efficiency. Data gathered from the sensor network to plan smart cities’ Delivdevelopment include a deep learning algorithm’s structural assembly IP: 5.10.31.211 Oof data. The deep learning algorithm provides decision makers with Copyright: American Society fa model for the big data stream. The numerical results show that the proposed method reduces energy consumption and enhances sensor data accuracy by 97.67% with better decision making in planning smart infrastructures and services. The experimental outcome of the DLSDSS enhances accuracy (97.67%), time complexity (98.7%), data distribution rate (97.1%), energy consumption rate (98.2%), load shedding ratio (95.8%), and energy efficiency (95.4%). © 2022 American Society for Photogrammetry and Remote Sensing.","{""Anbarasan, M."",""Antonidoss, A."",""Yu, C."",""Yue, W.""}",yue_deeplearningbasedmonitoring_2022,FALSE,NA,sample_1000,NA,NA
